id,ingredient,trade_name,applicant,strength,appl_type,appl_no,te_code,approval_date,rld,type,applicant_full_name,dose_form,route,product_no
647371,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,TEVA,EQ 20MG BASE,A,075452,AB1,2002-01-29,0,RX,TEVA PHARMACEUTICALS USA INC,CAPSULE,ORAL,002
684460,AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM,CADUET,PHARMACIA,EQ 10MG BASE;EQ 80MG BASE,N,021540,AB,2004-01-30,1,RX,PHARMACIA AND UPJOHN CO LLC,TABLET,ORAL,008
683999,OLMESARTAN MEDOXOMIL,BENICAR,COSETTE,40MG,N,021286,AB,2002-04-25,1,RX,COSETTE PHARMACEUTICALS INC,TABLET,ORAL,004
679587,CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE,DELFLEX-LM W/ DEXTROSE 2.5% IN PLASTIC CONTAINER,FRESENIUS MEDCL,25.7MG/100ML;2.5GM/100ML;5.08MG/100ML;538MG/100ML;448MG/100ML,N,018379,,1982-07-07,0,DISCN,FRESENIUS MEDICAL CARE NORTH AMERICA,SOLUTION,INTRAPERITONEAL,005
646427,ACYCLOVIR,ACYCLOVIR,AUROBINDO PHARMA USA,200MG,A,074727,,1997-04-22,0,DISCN,AUROBINDO PHARMA USA INC,CAPSULE,ORAL,001
687214,DOLUTEGRAVIR SODIUM,TIVICAY,VIIV HLTHCARE,EQ 25MG BASE,N,204790,,2016-06-09,1,RX,VIIV HEALTHCARE CO,TABLET,ORAL,003
644795,NALOXONE HYDROCHLORIDE,NALOXONE HYDROCHLORIDE,IGI LABS INC,0.02MG/ML,A,072085,,1989-04-11,0,DISCN,IGI LABORATORIES INC,INJECTABLE,INJECTION,001
647327,AMIODARONE HYDROCHLORIDE,AMIODARONE HYDROCHLORIDE,TARO,100MG,A,075424,AB,2002-12-18,0,RX,TARO PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,002
653866,PERINDOPRIL ERBUMINE,PERINDOPRIL ERBUMINE,AUROBINDO PHARMA,4MG,A,079070,,2009-11-10,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,002
639618,WARFARIN SODIUM,WARFARIN SODIUM,TARO,4MG,A,040301,AB,1999-07-15,0,RX,TARO PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,006
655466,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,WATSON LABS,500MG,A,084357,,,0,DISCN,WATSON LABORATORIES INC,CAPSULE,ORAL,001
640271,ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE,OXYCODONE AND ACETAMINOPHEN,MIKART,400MG;7.5MG,A,040698,,2006-04-27,0,DISCN,MIKART LLC,TABLET,ORAL,001
674486,AMPHETAMINE SULFATE,AMPHETAMINE SULFATE,EPIC PHARMA LLC,5MG,A,213980,AA,2020-10-27,0,RX,EPIC PHARMA LLC,TABLET,ORAL,001
682346,IOPROMIDE,ULTRAVIST 150,BAYER HLTHCARE,31.2%,N,020220,,1995-05-10,1,DISCN,BAYER HEALTHCARE PHARMACEUTICALS INC,INJECTABLE,INJECTION,004
684127,TENOFOVIR DISOPROXIL FUMARATE,VIREAD,GILEAD SCIENCES INC,150MG,N,021356,AB,2012-01-18,1,RX,GILEAD SCIENCES INC,TABLET,ORAL,002
661291,LATANOPROST,LATANOPROST,SANDOZ,0.005%,A,091449,AT,2011-03-22,0,RX,SANDOZ INC,SOLUTION/DROPS,OPHTHALMIC,001
642037,CLINDAMYCIN HYDROCHLORIDE,CLINDAMYCIN HYDROCHLORIDE,TEVA,EQ 75MG BASE,A,063027,,1989-09-20,0,DISCN,TEVA PHARMACEUTICALS USA INC,CAPSULE,ORAL,001
641190,ERYTHROMYCIN ETHYLSUCCINATE,ERYTHROMYCIN ETHYLSUCCINATE,DISTA,EQ 200MG BASE/5ML,A,062177,,,0,DISCN,DISTA PRODUCTS CO DIV ELI LILLY AND CO,SUSPENSION,ORAL,001
676691,CORTICOTROPIN,ACTHAR GEL,MALLINCKRODT ARD,80 UNITS/ML,N,008372,,,1,RX,MALLINCKRODT ARD INC,INJECTABLE,INJECTION,008
666215,FOSAPREPITANT DIMEGLUMINE,FOSAPREPITANT DIMEGLUMINE,APOTEX,EQ 150MG BASE/VIAL,A,205020,,2019-09-05,0,DISCN,APOTEX INC,POWDER,INTRAVENOUS,001
655459,TRIAMCINOLONE ACETONIDE,KENALOG,DELCOR ASSET CORP,0.025% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,A,084343,,,0,DISCN,DELCOR ASSET CORP,LOTION,TOPICAL,001
683264,IBUPROFEN,INFANTS ADVIL,GLAXOSMITHKLINE,50MG/1.25ML,N,020812,,2000-01-12,1,OTC,GLAXOSMITHKLINE CONSUMER HEALTHCARE HOLDINGS US LLC,SUSPENSION/DROPS,ORAL,002
672432,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE,AUROBINDO PHARMA LTD,EQ 100MG BASE,A,211603,AB,2019-03-27,0,RX,AUROBINDO PHARMA LTD,CAPSULE,ORAL,005
662717,DESOGESTREL; ETHINYL ESTRADIOL,ENSKYCE,LUPIN LTD,0.15MG;0.03MG,A,201887,AB,2013-03-07,0,RX,LUPIN LTD,TABLET,ORAL-28,001
647944,LORATADINE,LORATADINE,MYLAN,10MG,A,075790,,2008-11-07,0,DISCN,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,001
649034,CARVEDILOL,CARVEDILOL,TEVA,12.5MG,A,076373,AB,2007-09-05,0,RX,TEVA PHARMACEUTICALS USA INC,TABLET,ORAL,003
650436,HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM,LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDE,TEVA PHARMS,12.5MG;50MG,A,077157,AB,2010-04-06,0,RX,TEVA PHARMACEUTICALS USA,TABLET,ORAL,001
675350,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,RUBICON,10MG,A,215376,AB,2023-05-01,0,RX,RUBICON RESEARCH PRIVATE LTD,TABLET,ORAL,001
681961,PIRBUTEROL ACETATE,MAXAIR,BAUSCH,EQ 0.2MG BASE/INH,N,020014,,1992-11-30,0,DISCN,BAUSCH HEALTH US LLC,"AEROSOL, METERED",INHALATION,001
644393,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,ALVOGEN,100MG,A,071514,,1988-04-18,0,DISCN,ALVOGEN INC,TABLET,ORAL,001
674360,ACARBOSE,ACARBOSE,HANGZHOU ZHONGMEI,50MG,A,213821,,2020-08-18,0,DISCN,HANGZHOU ZHONGMEI HUADONG PHARMACEUTICAL CO LTD,TABLET,ORAL,002
685460,DEXLANSOPRAZOLE,DEXILANT,TAKEDA PHARMS USA,30MG,N,022287,AB,2009-01-30,1,RX,TAKEDA PHARMACEUTICALS USA INC,"CAPSULE, DELAYED RELEASE",ORAL,001
674764,CLINDAMYCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE IN DEXTROSE 5%,HIKMA,EQ 6MG BASE/ML,A,214401,AP,2023-04-05,0,RX,HIKMA PHARMACEUTICALS USA INC,INJECTABLE,INJECTION,001
654711,CHLORZOXAZONE,STRIFON FORTE DSC,FERNDALE LABS,500MG,A,081008,,1988-12-23,0,DISCN,FERNDALE LABORATORIES INC,TABLET,ORAL,001
687594,PIMAVANSERIN TARTRATE,NUPLAZID,ACADIA PHARMS INC,EQ 17MG BASE,N,207318,,2016-04-29,1,DISCN,ACADIA PHARMACEUTICALS INC,TABLET,ORAL,001
639267,SULFADIAZINE,SULFADIAZINE,EPIC PHARMA LLC,500MG,A,040091,,1994-07-29,0,RX,EPIC PHARMA LLC,TABLET,ORAL,001
641403,GENTAMICIN SULFATE,GENTAMICIN SULFATE,HOSPIRA,EQ 40MG BASE/ML,A,062420,AP,1983-08-15,0,RX,HOSPIRA INC,INJECTABLE,INJECTION,002
667486,EXEMESTANE,EXEMESTANE,AMNEAL PHARMS,25MG,A,206421,,2018-12-28,0,DISCN,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,TABLET,ORAL,001
663314,DIVALPROEX SODIUM,DIVALPROEX SODIUM,AUROBINDO PHARMA LTD,EQ 500MG VALPROIC ACID,A,202419,AB,2014-06-02,0,RX,AUROBINDO PHARMA LTD,"TABLET, EXTENDED RELEASE",ORAL,002
679804,INDAPAMIDE,LOZOL,SANOFI AVENTIS US,2.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,018538,,1983-07-06,1,DISCN,SANOFI AVENTIS US LLC,TABLET,ORAL,001
653875,GRANISETRON HYDROCHLORIDE,GRANISETRON HYDROCHLORIDE,AKORN,EQ 1MG BASE/ML (EQ 1MG BASE/ML),A,079078,AP,2009-09-14,0,RX,AKORN OPERATING CO LLC,INJECTABLE,INJECTION,001
654649,PYRIDOXINE HYDROCHLORIDE,HEXA-BETALIN,LILLY,100MG/ML,A,080854,,,0,DISCN,ELI LILLY AND CO,INJECTABLE,INJECTION,001
684787,ALPRAZOLAM,NIRAVAM,UCB INC,1MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,021726,,2005-01-19,1,DISCN,UCB INC,"TABLET, ORALLY DISINTEGRATING",ORAL,003
659872,TACROLIMUS,TACROLIMUS,DR REDDYS LABS LTD,EQ 1MG BASE,A,090509,AB,2010-05-12,0,RX,DR REDDYS LABORATORIES LTD,CAPSULE,ORAL,002
677625,MESTRANOL; NORETHINDRONE,ORTHO-NOVUM 1/50 21,ORTHO MCNEIL PHARM,0.05MG;1MG,N,012728,,,0,DISCN,ORTHO MCNEIL PHARMACEUTICAL INC,TABLET,ORAL-21,004
670790,AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",NUVO PHARM,7.5MG;7.5MG;7.5MG;7.5MG,A,209799,AB,2017-12-28,0,RX,NUVO PHARMACEUTICAL INC,TABLET,ORAL,007
646920,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE,VALEANT PHARMS NORTH,300MG,A,075116,AB3,1999-12-23,0,RX,VALEANT PHARMACEUTICALS NORTH AMERICA LLC,"CAPSULE, EXTENDED RELEASE",ORAL,004
644246,DIAZEPAM,DIAZEPAM,HIKMA,5MG/ML,A,071310,,1987-07-17,0,DISCN,HIKMA PHARMACEUTICALS USA INC,INJECTABLE,INJECTION,001
676276,MELOXICAM,MELOXICAM,ASCENT PHARMS INC,7.5MG,A,217579,AB,2023-06-07,0,RX,ASCENT PHARMACEUTICALS INC,TABLET,ORAL,001
671213,TADALAFIL,TADALAFIL,CIPLA,20MG,A,210255,AB2,2019-02-05,0,RX,CIPLA LTD,TABLET,ORAL,001
657713,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE,PUREPAC PHARM,50MG,A,088077,,1983-09-16,0,DISCN,PUREPAC PHARMACEUTICAL CO,TABLET,ORAL,001
679765,DEXTROSE; SODIUM CHLORIDE,DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,MILES,5GM/100ML;900MG/100ML,N,018500,,,0,DISCN,MILES LABORATORIES INC,INJECTABLE,INJECTION,001
687966,HYDROXYUREA,SIKLOS,ADDMEDICA SAS,100MG,N,208843,,2017-12-21,1,RX,ADDMEDICA SAS,TABLET,ORAL,001
662165,OXALIPLATIN,OXALIPLATIN,MYLAN LABS LTD,50MG/VIAL,A,200979,,2012-08-08,0,DISCN,MYLAN LABORATORIES LTD,INJECTABLE,INTRAVENOUS,001
647439,ENALAPRIL MALEATE,ENALAPRIL MALEATE,IVAX SUB TEVA PHARMS,20MG,A,075482,,2000-08-22,0,DISCN,IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA,TABLET,ORAL,004
656941,PROCAINAMIDE HYDROCHLORIDE,PROCAINAMIDE HYDROCHLORIDE,LEDERLE,375MG,A,086952,,,0,DISCN,LEDERLE LABORATORIES DIV AMERICAN CYANAMID CO,CAPSULE,ORAL,001
658457,SULFINPYRAZONE,SULFINPYRAZONE,PAR PHARM,200MG,A,088934,,1985-09-06,0,DISCN,PAR PHARMACEUTICAL INC,CAPSULE,ORAL,001
640408,MEPROBAMATE,MEPROBAMATE,INVAGEN PHARMS,400MG,A,040797,AA,2008-02-27,0,RX,INVAGEN PHARMACEUTICALS INC,TABLET,ORAL,002
670371,AMOXICILLIN; CLAVULANATE POTASSIUM,AMOXICILLIN AND CLAVULANATE POTASSIUM,AUROBINDO PHARMA,250MG/5ML;EQ 62.5MG BASE/5ML,A,209371,AB,2019-04-19,0,RX,AUROBINDO PHARMA LTD,FOR SUSPENSION,ORAL,002
683004,"AMINO ACIDS; CALCIUM CHLORIDE; DEXTROSE; MAGNESIUM CHLORIDE; POTASSIUM PHOSPHATE, DIBASIC; SODIUM ACETATE; SODIUM CHLORIDE",CLINIMIX E 2.75/25 SULFITE FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER,BAXTER HLTHCARE,2.75%;33MG/100ML;25GM/100ML;51MG/100ML;261MG/100ML;217MG/100ML;112MG/100ML,N,020678,,1997-03-26,1,RX,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,005
687099,BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE,ZUBSOLV,OREXO US INC,EQ 1.4MG BASE;EQ 0.36MG BASE,N,204242,,2013-07-03,1,RX,OREXO US INC,TABLET,SUBLINGUAL,001
676976,HYDROCORTISONE SODIUM SUCCINATE,SOLU-CORTEF,PHARMACIA AND UPJOHN,EQ 500MG BASE/VIAL,N,009866,,,1,RX,PHARMACIA AND UPJOHN CO,INJECTABLE,INJECTION,003
680661,OXYTOCIN,OXYTOCIN 5 USP UNITS IN DEXTROSE 5%,ABBOTT,1USP UNITS/100ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,019185,,1985-03-29,1,DISCN,ABBOTT LABORATORIES PHARMACEUTICAL PRODUCTS DIV,INJECTABLE,INJECTION,001
651542,FLUCONAZOLE,FLUCONAZOLE,AUROBINDO PHARMA,150MG,A,077731,AB,2008-10-07,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,003
648849,TIZANIDINE HYDROCHLORIDE,TIZANIDINE HYDROCHLORIDE,ANI PHARMS,EQ 4MG BASE,A,076284,,2002-07-03,0,DISCN,ANI PHARMACEUTICALS INC,TABLET,ORAL,002
644046,MECLOFENAMATE SODIUM,MECLOFENAMATE SODIUM,MYLAN,EQ 100MG BASE,A,071081,,1986-09-03,0,RX,MYLAN PHARMACEUTICALS INC,CAPSULE,ORAL,001
676736,LEVORPHANOL TARTRATE,LEVO-DROMORAN,VALEANT PHARM INTL,2MG/ML,N,008719,,1991-12-19,0,DISCN,VALEANT PHARMACEUTICALS INTERNATIONAL,INJECTABLE,INJECTION,001
685576,GABAPENTIN ENACARBIL,HORIZANT,AZURITY,600MG,N,022399,,2011-04-06,1,RX,AZURITY PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,001
687622,NALTREXONE HYDROCHLORIDE; OXYCODONE HYDROCHLORIDE,TROXYCA ER,PFIZER,3.6MG;30MG,N,207621,,2016-08-19,0,DISCN,PFIZER INC,"CAPSULE, EXTENDED RELEASE",ORAL,003
651869,NIFEDIPINE,NIFEDIPINE,PAR PHARM,60MG,A,077899,,2006-12-13,0,DISCN,PAR PHARMACEUTICAL INC,"TABLET, EXTENDED RELEASE",ORAL,002
676481,METHADONE HYDROCHLORIDE,DOLOPHINE HYDROCHLORIDE,HIKMA,5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,006134,,,1,DISCN,HIKMA PHARMACEUTICALS USA INC,TABLET,ORAL,002
679345,CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE,DEXTROSE 5% IN RINGERS IN PLASTIC CONTAINER,B BRAUN,33MG/100ML;5GM/100ML;30MG/100ML;860MG/100ML,N,018256,,,0,DISCN,B BRAUN MEDICAL INC,INJECTABLE,INJECTION,001
650362,ALBUTEROL SULFATE; IPRATROPIUM BROMIDE,ALBUTEROL SULFATE AND IPRATROPIUM BROMIDE,APOTEX INC,EQ 0.083% BASE;0.017%,A,077117,,2007-12-31,0,DISCN,APOTEX INC,SOLUTION,INHALATION,001
650291,FEXOFENADINE HYDROCHLORIDE,FEXOFENADINE HYDROCHLORIDE HIVES,RISING,60MG,A,077081,,2011-07-21,0,OTC,RISING PHARMA HOLDINGS INC,TABLET,ORAL,007
671418,ARIPIPRAZOLE,ARIPIPRAZOLE,AUROBINDO PHARMA LTD,1MG/ML,A,210479,AA,2019-01-29,0,RX,AUROBINDO PHARMA LTD,SOLUTION,ORAL,001
686536,PENICILLIN G BENZATHINE,PERMAPEN,CASPER PHARMA LLC,"600,000 UNITS/ML",N,060014,,,0,DISCN,CASPER PHARMA LLC,INJECTABLE,INJECTION,001
674506,TIPIRACIL HYDROCHLORIDE; TRIFLURIDINE,TIPIRACIL HYDROCHLORIDE AND TRIFLURIDINE,NATCO,EQ 6.14MG BASE;15MG,A,214008,AB,2023-06-13,0,RX,NATCO PHARMA LTD,TABLET,ORAL,001
664377,TELMISARTAN,TELMISARTAN,ZYDUS PHARMS,80MG,A,203325,AB,2014-08-26,0,RX,ZYDUS PHARMACEUTICALS USA INC,TABLET,ORAL,003
674976,FULVESTRANT,FULVESTRANT,JIANGSU HANSOH PHARM,250MG/5ML (50MG/ML),A,214682,AO,2022-02-10,0,RX,JIANGSU HANSOH PHARMACEUTICAL GROUP CO LTD,SOLUTION,INTRAMUSCULAR,001
676997,MEPROBAMATE,EQUANIL,WYETH AYERST,400MG,N,010028,,,0,DISCN,WYETH AYERST LABORATORIES,TABLET,ORAL,004
686866,CARFILZOMIB,KYPROLIS,ONYX PHARMS AMGEN,10MG/VIAL,N,202714,,2018-06-07,1,RX,ONYX PHARMACEUTICALS INC A WHOLLY OWNED SUB OF AMGEN INC,POWDER,INTRAVENOUS,003
670709,DESONIDE,DESONIDE,GLENMARK PHARMS,0.05%,A,209729,AB,2017-07-24,0,RX,GLENMARK PHARMACEUTICALS SA,CREAM,TOPICAL,001
686507,EPIRUBICIN HYDROCHLORIDE,EPIRUBICIN HYDROCHLORIDE,HOSPIRA,200MG/VIAL,N,050807,,2006-09-15,0,DISCN,HOSPIRA INC,POWDER,INTRAVENOUS,002
667163,TETRABENAZINE,TETRABENAZINE,SUN PHARM,25MG,A,206129,,2015-08-17,0,DISCN,SUN PHARMACEUTICAL INDUSTRIES LTD,TABLET,ORAL,002
665241,IBUPROFEN,IBUPROFEN,SUNSHINE,600MG,A,204062,,2018-09-10,0,DISCN,SUNSHINE LAKE PHARMA CO LTD,TABLET,ORAL,002
657004,SPIRONOLACTONE,SPIRONOLACTONE,WATSON LABS,25MG,A,087078,,,0,DISCN,WATSON LABORATORIES INC,TABLET,ORAL,001
684516,IMATINIB MESYLATE,GLEEVEC,NOVARTIS,EQ 100MG BASE,N,021588,AB,2003-04-18,1,RX,NOVARTIS PHARMACEUTICALS CORP,TABLET,ORAL,001
688590,CENOBAMATE,XCOPRI,SK LIFE,25MG,N,212839,,2020-03-10,1,RX,SK LIFE SCIENCE INC,TABLET,ORAL,002
664221,HYDROCHLOROTHIAZIDE; VALSARTAN,VALSARTAN AND HYDROCHLOROTHIAZIDE,MACLEODS PHARMS LTD,12.5MG;80MG,A,203145,AB,2013-04-19,0,RX,MACLEODS PHARMACEUTICALS LTD,TABLET,ORAL,001
685040,ISOTRETINOIN,ABSORICA,SUN PHARM INDS INC,30MG,N,021951,AB2,2012-05-25,1,RX,SUN PHARMACEUTICAL INDUSTRIES INC,CAPSULE,ORAL,003
648086,OMEPRAZOLE,OMEPRAZOLE,STRIDES PHARMA,20MG,A,075876,,2003-05-29,0,DISCN,STRIDES PHARMA GLOBAL PTE LTD,"CAPSULE, DELAYED REL PELLETS",ORAL,002
674423,DAPSONE,DAPSONE,ACRUX DDS,5%,A,213907,AB,2023-06-06,0,RX,ACRUX DDS PTY LTD,GEL,TOPICAL,001
663752,ETHINYL ESTRADIOL; NORETHINDRONE ACETATE,NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL,MYLAN LABS LTD,0.02MG;1MG,A,202772,AB,2013-11-14,0,RX,MYLAN LABORATORIES LTD,TABLET,ORAL-28,001
650882,ALPRAZOLAM,ALPRAZOLAM,MYLAN,0.5MG,A,077391,,2006-01-26,0,DISCN,MYLAN PHARMACEUTICALS INC,"TABLET, EXTENDED RELEASE",ORAL,002
676535,DIPHENHYDRAMINE HYDROCHLORIDE,BENYLIN,PARKE DAVIS,12.5MG/5ML,N,006514,,,0,DISCN,PARKE DAVIS DIV WARNER LAMBERT CO,SYRUP,ORAL,004
660353,HEPARIN SODIUM,HEPARIN SODIUM PRESERVATIVE FREE,SAGENT PHARMS,"1,000 UNITS/ML",A,090810,AP,2010-06-30,0,RX,SAGENT PHARMACEUTICALS INC,INJECTABLE,INJECTION,001
668607,METHAZOLAMIDE,METHAZOLAMIDE,BAUSCH AND LOMB INC,25MG,A,207438,AB,2018-10-05,0,RX,BAUSCH AND LOMB INC,TABLET,ORAL,001
668932,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE,METFORMIN HYDROCHLORIDE; SAXAGLIPTIN HYDROCHLORIDE,DR REDDYS LABS SA,1GM;EQ 5MG BASE,A,207678,AB,2023-08-09,0,RX,DR REDDYS LABORATORIES SA,"TABLET, EXTENDED RELEASE",ORAL,003
655753,ERGOLOID MESYLATES,CIRCANOL,3M,0.5MG,A,084868,,,0,DISCN,3M PHARMACEUTICALS INC,TABLET,SUBLINGUAL,001
646449,MINOXIDIL,MINOXIDIL (FOR MEN),SIGHT PHARMS,2%,A,074743,,1996-10-18,0,DISCN,SIGHT PHARMACEUTICALS INC,SOLUTION,TOPICAL,002
642270,CEFACLOR,CEFACLOR,RANBAXY,EQ 375MG BASE/5ML,A,064155,,1997-10-02,0,DISCN,RANBAXY PHARMACEUTICALS INC,FOR SUSPENSION,ORAL,001
642537,PENICILLIN G POTASSIUM,PENICILLIN G POTASSIUM,HQ SPECLT PHARMA,"5,000,000 UNITS/VIAL",A,065149,AP,2009-07-23,0,RX,HQ SPECIALTY PHARMA CORP,INJECTABLE,INJECTION,002
677592,TRICHLORMETHIAZIDE,METAHYDRIN,SANOFI AVENTIS US,2MG,N,012594,,1988-06-16,0,DISCN,SANOFI AVENTIS US LLC,TABLET,ORAL,001
653253,DEFEROXAMINE MESYLATE,DEFEROXAMINE MESYLATE,FRESENIUS KABI USA,500MG/VIAL,A,078718,AP,2009-09-15,0,RX,FRESENIUS KABI USA LLC,INJECTABLE,INJECTION,001
651285,HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,AUROBINDO,25MG;20MG,A,077606,AB,2006-03-14,0,RX,AUROBINDO PHARMA LTD,TABLET,ORAL,003
672911,ROSUVASTATIN CALCIUM,ROSUVASTATIN CALCIUM,ZHEJIANG YONGTAI,EQ 20MG BASE,A,212059,AB,2019-11-04,0,RX,ZHEJIANG YONGTAI PHARMACEUTICAL CO LTD,TABLET,ORAL,003
680515,POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM SULFATE ANHYDROUS,GOLYTELY,BRAINTREE,236GM/BOT;2.97GM/BOT;6.74GM/BOT;5.86GM/BOT;22.74GM/BOT,N,019011,AA,1984-07-13,1,RX,BRAINTREE LABORATORIES INC,FOR SOLUTION,ORAL,001
672316,MELPHALAN HYDROCHLORIDE,MELPHALAN HYDROCHLORIDE,ARTHUR GRP,EQ 50MG BASE/VIAL,A,211463,AP,2019-09-13,0,RX,ARTHUR GROUP LLC,INJECTABLE,INJECTION,001
644674,HYDROCHLOROTHIAZIDE; METHYLDOPA,METHYLDOPA AND HYDROCHLOROTHIAZIDE,PARKE DAVIS,50MG;500MG,A,071900,,1987-11-23,0,DISCN,PARKE DAVIS DIV WARNER LAMBERT CO,TABLET,ORAL,001
686028,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE,PFIZER,20MG/VIAL,N,050467,,1985-05-20,0,DISCN,PFIZER INC,INJECTABLE,INJECTION,003
680511,PIRBUTEROL ACETATE,MAXAIR,BAUSCH,EQ 0.2MG BASE/INH,N,019009,,1986-12-30,0,DISCN,BAUSCH HEALTH US LLC,"AEROSOL, METERED",INHALATION,001
688340,APALUTAMIDE,ERLEADA,JANSSEN BIOTECH,240MG,N,210951,,2023-02-17,1,RX,JANSSEN BIOTECH INC,TABLET,ORAL,002
683597,CITALOPRAM HYDROBROMIDE,CELEXA,FOREST LABS,EQ 10MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,N,021046,,1999-12-22,1,DISCN,FOREST LABORATORIES INC,SOLUTION,ORAL,001
648518,HYDROCHLOROTHIAZIDE; LISINOPRIL,LISINOPRIL AND HYDROCHLOROTHIAZIDE,MYLAN,25MG;20MG,A,076113,,2002-07-01,0,DISCN,MYLAN PHARMACEUTICALS INC,TABLET,ORAL,003
644710,PROPRANOLOL HYDROCHLORIDE,PROPRANOLOL HYDROCHLORIDE,IMPAX LABS INC,20MG,A,071972,AB,1988-04-06,0,RX,IMPAX LABORATORIES INC,TABLET,ORAL,002
687560,CALCIUM CHLORIDE; MAGNESIUM CHLORIDE; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE; SODIUM PHOSPHATE,PHOXILLUM BK 4/2.5 IN PLASTIC CONTAINER,BAXTER HLTHCARE CORP,3.68GM/1000ML;3.05GM/1000ML;0.314GM/1000ML ;3.09GM/1000ML;6.34GM/1000ML;0.187GM/1000ML (5000ML),N,207026,,2015-01-13,1,RX,BAXTER HEALTHCARE CORP,INJECTABLE,INJECTION,001
652855,ALPRAZOLAM,ALPRAZOLAM,ANCHEN PHARMS,0.5MG,A,078469,AB,2011-09-29,0,RX,"ANCHEN PHARMACEUTICALS, INC","TABLET, EXTENDED RELEASE",ORAL,001
647784,FLUOXETINE HYDROCHLORIDE,FLUOXETINE HYDROCHLORIDE,ACTAVIS MID ATLANTIC,EQ 20MG BASE/5ML,A,075690,,2002-01-31,0,DISCN,ACTAVIS MID ATLANTIC LLC,SOLUTION,ORAL,001
650804,CARVEDILOL,CARVEDILOL,SUN PHARM INDS INC,6.25MG,A,077346,,2007-09-05,0,DISCN,SUN PHARMACEUTICAL INDUSTRIES INC,TABLET,ORAL,001
659874,HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE,UNICHEM,12.5MG,A,090510,AB,2010-01-19,0,RX,UNICHEM LABORATORIES LTD,CAPSULE,ORAL,001
673751,RANOLAZINE,RANOLAZINE,PIRAMAL HLTHCARE UK,1GM,A,213085,AB,2023-07-25,0,RX,PIRAMAL HEALTHCARE UK LTD,"TABLET, EXTENDED RELEASE",ORAL,002
673110,DOXORUBICIN HYDROCHLORIDE,DOXORUBICIN HYDROCHLORIDE (LIPOSOMAL),ZYDUS,50MG/25ML (2MG/ML),A,212299,AB,2020-09-10,0,RX,ZYDUS WORLDWIDE DMCC,"INJECTABLE, LIPOSOMAL",INJECTION,002
