id,ndc_product_code,form,generic_name,product_name,route,marketing_status,active_ingredient_count
2939564,50090-2068,"TABLET, FILM COATED",ropinirole,ropinirole,ORAL,ANDA,1
2982299,70518-0279,TABLET,Warfarin Sodium,Warfarin Sodium,ORAL,ANDA,1
3004617,59351-0317,LIQUID,"OCTINOXATE, TITANIUM DIOXIDE",Rimmel LondonMatch Perfection Foundation - Soft Ivory (220),TOPICAL,OTC monograph final,2
2981592,70518-1174,CAPSULE,Fluoxetine Hydrochloride,Fluoxetine,ORAL,ANDA,1
2956052,67296-1800,TABLET,Ibuprofen,Ibuprofen,ORAL,ANDA,1
3056299,70000-0239,"TABLET, CHEWABLE",Ibuprofen,Leader Ibuprofen,ORAL,ANDA,1
2933149,54868-3714,SOLUTION,Timolol Maleate,Timolol Maleate,OPHTHALMIC,ANDA,1
2933310,54868-5023,"TABLET, FILM COATED",ciprofloxacin hydrochloride,Ciprofloxacin,ORAL,ANDA,1
3021683,24909-738,STICK,Camphor and Menthol.,CBDMEDIC Foot Pain Relief,TOPICAL,OTC monograph not final,2
3004557,54868-6311,SYRUP,Docusate sodium,Silace,ORAL,OTC monograph not final,1
3008182,42507-556,LIQUID,"EUCALYPTOL, MENTHOL, METHYL SALICYLATE, THYMOL",HYVEEANTISEPTIC ORIGINAL,ORAL,OTC monograph not final,4
3031249,75494-002,LIQUID,Alcohol,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2983921,50090-2365,SUSPENSION,"neomycin sulfate, polymyxin b sulfate and hydrocortisone",Neomycin and Polymyxin B Sulfates and Hydrocortisone,AURICULAR (OTIC),ANDA,3
3055550,63868-849,"GUM, CHEWING",nicotine polacrilex,Nicotine,ORAL,ANDA,1
2973134,63323-491,"INJECTION, SOLUTION",LIDOCAINE HYDROCHLORIDE,"Xylocaine

MPF",INFILTRATION,NDA,1
2934898,43353-031,"TABLET, FILM COATED",Rosuvastatin calcium,CRESTOR,ORAL,NDA,1
2964033,71256-003,"CAPSULE, DELAYED RELEASE PELLETS",Esomeprazole Magnesium,Esomeprazole Magnesium,ORAL,ANDA,1
3066877,73464-001,CREAM,undecylenic acid,NU CALMAR,TOPICAL,OTC monograph final,1
3018626,71224-0003,LIQUID,GLYCERIN,Perfect V Lifting Premium Black Mask,TOPICAL,OTC monograph final,1
3027214,10157-1007,LIQUID,Salicylic Acid,Stridex Sensitive,TOPICAL,OTC monograph final,1
3058668,69968-0703,LOTION,Salicylic Acid,Neutrogena Stubborn Blackheads Daily Serum,TOPICAL,OTC MONOGRAPH FINAL,1
2978652,50111-325,TABLET,Bethanechol Chloride,Bethanechol Chloride,ORAL,ANDA,1
2994254,50742-287,SOLUTION/ DROPS,timolol maleate,Timolol Maleate,OPHTHALMIC,ANDA,1
2978345,0023-5853,"CAPSULE, DELAYED RELEASE",mesalamine,Delzicol,ORAL,NDA,1
2984807,0955-1016,INJECTION,enoxaparin sodium,Enoxaparin sodium,SUBCUTANEOUS,NDA AUTHORIZED GENERIC,1
3059298,72288-190,LOZENGE,Nicotine Polacrilex,Basic Care Nicotine,ORAL,ANDA,1
3063379,75306-008,SPRAY,Ethyl alcohol,Prosera Hand Sanitizer,TOPICAL,OTC monograph not final,1
2939029,50090-0919,TABLET,Tramadol Hydrochloride and Acetaminophen,Tramadol Hydrochloride and Acetaminophen,ORAL,ANDA,2
2992839,23155-776,CAPSULE,Temozolomide,Temozolomide,ORAL,ANDA,1
3051130,81451-110,GEL,ALCOHOL,Original Hand Sanitizer Unscented,TOPICAL,OTC monograph not final,1
3067097,69423-968,LIQUID,"Acetaminophen, Chlorpheniramine maleate, and Dextromethorphan Hydrobromide",Vicks NyQuil SevereCold and Flu,ORAL,OTC monograph final,4
3019611,65133-110,GEL,Alcohol,Aire-Master,TOPICAL,OTC monograph not final,1
3030428,74773-0003,GEL,Alcohol,Pure Green Hand Sanitizer Plus,TOPICAL,OTC monograph not final,1
2935446,68151-2946,TABLET,Torsemide,Torsemide,ORAL,ANDA,1
2963406,63629-2478,"TABLET, FILM COATED, EXTENDED RELEASE",Quetiapine,QuetiapineExtended Release,ORAL,ANDA,1
2952792,70771-1014,CAPSULE,Clomipramine Hydrochloride,Clomipramine Hydrochloride,ORAL,ANDA,1
2980199,70594-057,"INJECTION, SOLUTION",Vancomycin,Vancomycin,INTRAVENOUS,NDA,1
2958660,11797-157,"INJECTION, SOLUTION",fondaparinux sodium,fondaparinux sodium,SUBCUTANEOUS,ANDA,1
3020099,58411-262,LIQUID,OCTINOXATE and TITANIUM DIOXIDE,SHISEIDO SYNCHRO SKIN LASTING FOUNDATIONNeutral 2,TOPICAL,OTC monograph not final,2
3038575,78278-102,GEL,ALCOHOL,hand Sanitizer,TOPICAL,OTC monograph not final,1
2998890,72162-2028,CAPSULE,Pregabalin,Pregabalin,ORAL,ANDA,1
2998346,70954-228,CAPSULE,Methsuximide,Methsuximide,ORAL,ANDA,1
3017562,11701-062,LOTION,Dimethicone,Baza Cleanse and Protect Odor Control,TOPICAL,OTC monograph final,1
2979672,65862-582,CAPSULE,Amlodipine and Benazepril Hydrochloride,Amlodipine and Benazepril Hydrochloride,ORAL,ANDA,2
3024153,67091-136,"TABLET, COATED",Acetaminophen,Acetaminophen Rapid ReleaseExtra Strength,ORAL,OTC monograph not final,1
2931706,67046-228,TABLET,Furosemide,Furosemide,ORAL,ANDA,1
2931139,16590-782,"TABLET, FILM COATED",QUETIAPINE FUMARATE,SEROQUEL,ORAL,NDA,1
3071561,78813-120,GEL,Ethyl Alcohol 80 %,Hygiene Plus Hand Sanitizer,TOPICAL,OTC monograph not final,1
3067814,43419-768,LOTION,"Avobenzone, Homosalate, Octisalate, and Octocrylene Lotion",Laneige Hydro UV Defense,TOPICAL,OTC monograph not final,4
3014259,69842-610,OINTMENT,"Bacitracin, Neomycin, Polymyxin B",CVS Triple Antibiotic,TOPICAL,OTC monograph final,3
3077788,83202-2922,LIQUID,"Nitric Oxide, Niacinamide, Adenosine","Dr. GNO Essence (Brightening, Wrinckle care, and Moisturizing effect, Acne treatment, Fermented Lettuce Extract)",TOPICAL,unapproved drug other,1
3027355,49967-453,LIPSTICK,Octinoxate and Octisalate,Maybelline New York Baby Lips Peppermint Moisturizing Lip Balm SPF 20 Sunscreen,TOPICAL,OTC monograph not final,2
3054249,0884-0293,TINCTURE,miconazole nitrate,fungoid tincture,TOPICAL,OTC monograph final,1
3014577,65364-110,LOTION,"OCTINOXATE, OCTISALATE, ZINC OXIDE",Kiss My Face - Oat Protein Complex SPF 30,TOPICAL,OTC monograph not final,3
2932674,51138-046,TABLET,Levothyroxine Sodium,LEVOTHYROXINE SODIUM,ORAL,NDA,1
3058412,11344-899,SPRAY,Ethyl Alcohol,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2933395,0078-0478,SOLUTION,diclofenac sodium,VOLTAREN,OPHTHALMIC,NDA,1
3049985,50066-510,SYRUP,"Dextromethorphan Hydrobromide, Guaifenesin, and Phenylephrine Hydrochloride",Tukol Cough and Congestion,ORAL,OTC MONOGRAPH FINAL,3
2942378,55111-320,TABLET,Glimepiride,Glimepiride,ORAL,ANDA,1
3054051,0496-0892,CREAM,lidocaine,RECTICARE,TOPICAL,OTC monograph final,1
3029153,52854-250,LOTION,"octocrylene, octisalate, oxybenzone, and avobenzone",Native Tan SPF 50,TOPICAL,OTC monograph not final,4
2957803,0071-0737,"TABLET, FILM COATED",gemfibrozil,Lopid,ORAL,NDA,1
3079911,29485-6500,"TABLET, COATED",IBUPROFEN Tablet coated,ADVIL,ORAL,NDA,1
2988250,72888-009,TABLET,BACLOFEN,BACLOFEN,ORAL,ANDA,1
3058205,72288-924,Lotion,"Avobenzone, Homosalate, Octisalate, Octocrylene",Sunscreen,TOPICAL,OTC monograph final,4
2968944,43547-221,"TABLET, FILM COATED",Levetiracetam,Levetiracetam,ORAL,ANDA,1
2934387,63304-538,TABLET,Lisinopril and hydrochlorothiazide,Lisinopril and Hydrochlorothiazide,ORAL,ANDA,2
3044297,50563-368,SOLUTION,Benzalkonium Chloride,BODY PRESCRIPTIONS ANTIBACTERIAL HAND WIPES Peppermint,TOPICAL,OTC monograph not final,1
2993223,72888-082,TABLET,isosorbide dinitrate,ISOSORBIDE DINITRATE,ORAL,ANDA,1
3020660,10129-004,SOLUTION,dl EPINEPHRINE HCI,GINGI-PAK MAX 2-PLY,PERIODONTAL,unapproved drug other,1
2935301,64205-210,TABLET,Lisinopril,Lisinopril,ORAL,ANDA,1
3073136,45334-325,CREAM,zinc oxide,Vanicream Facial Moisturizer Broad Spectrum SPF30,TOPICAL,OTC monograph final,1
2982861,50090-5182,"TABLET, FILM COATED",Atorvastatin Calcium,Atorvastatin Calcium,ORAL,ANDA,1
3076933,43598-484,LOZENGE,Nicotine Polacrilex,Nicotine Polacrilex,ORAL,ANDA,1
2984312,46708-481,"TABLET, DELAYED RELEASE",Doxycycline Hyclate,Doxycycline Hyclate,ORAL,ANDA,1
2982738,43386-570,"TABLET, CHEWABLE",Methylphenidate Hydrochloride,Methylphenidate Hydrochloride,ORAL,ANDA,1
3003853,66129-012,CREAM,HYDROQUINONE,Topiclear Cocoa Butter,TOPICAL,OTC monograph not final,2
3041013,79956-002,GEL,BENZALKONIUM CHLORIDE,Capewest Hygiene Cleansing Hand Wash Lavender,TOPICAL,OTC monograph not final,1
2971435,71205-889,TABLET,Phenobarbital,Phenobarbital,ORAL,Unapproved drug other,1
2929945,63005-1212,GAS,OXYGEN,OXYGEN,RESPIRATORY (INHALATION),unapproved medical gas,1
3024510,61722-294,AEROSOL,"OCTINOXATE, OCTOCRYLENE, AVOBENZONE",Flormar BB White BW05 Natural Beige,TOPICAL,OTC monograph not final,3
3046390,81109-001,SPRAY,ALCOHOL,"Planet Luxe Hand Sanitizer Lavender, Bergamot and Geranium",TOPICAL,OTC monograph not final,1
2950242,66490-041,"INJECTION, SOLUTION",Dihydroergotamine Mesylate,D.H.E. 45,INTRAVENOUS,NDA,1
3013025,69435-1608,SHAMPOO,pyrithione zinc shampoo,AntiDandruffShampoo,TOPICAL,OTC monograph final,1
2968098,0004-1101,"TABLET, FILM COATED",capecitabine,Xeloda,ORAL,NDA,1
3038728,86943-001,GEL,ALCOHOL,BIOGENIX Hand Sanitizer Gel,TOPICAL,OTC monograph not final,1
2948040,67877-105,CAPSULE,benzonatate,benzonatate,ORAL,ANDA,1
3031405,75756-475,SPRAY,Isopropyl Alcohol,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2983875,72789-212,"TABLET, FILM COATED",Ibuprofen,Ibuprofen,ORAL,ANDA,1
3041511,79091-007,SPRAY,Alcohol,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2935036,76267-061,"TABLET, FILM COATED",Clarithromycin,Clarithromycin,ORAL,ANDA,1
2999940,51655-216,"TABLET, FILM COATED",Ciprofloxacin Hydrochloride,Ciprofloxacin,ORAL,ANDA,1
3025806,62011-0099,OINTMENT,"Bacitracin Zinc, Neomycin Sulfate, Polymyxin B Sulfate, and Pramoxine Hydrochloride",Triple Antibiotic Plus Pain Relief,TOPICAL,OTC MONOGRAPH FINAL,4
2983569,63629-1121,TABLET,Hydrochlorothiazide,Hydrochlorothiazide,ORAL,ANDA,1
3005404,52685-357,CREAM,Octinoxate and Titanium dioxide,CLE DE PEAU BEAUTE SILKY FOUNDATION I I10,TOPICAL,OTC MONOGRAPH NOT FINAL,2
2995306,50090-6221,TABLET,Furosemide,Furosemide,ORAL,NDA,1
3079841,0536-1376,TABLET,Acetaminophen and Ibuprofen,Acetaminophen and Ibuprofen,ORAL,ANDA,2
3043606,76168-307,LIQUID,Lidocaine Hydrochloride,Rite Aid Lidocaine Roll on,TOPICAL,OTC monograph not final,1
3045418,56136-473,GEL,BENZALKONIUM CHLORIDE,Aromatherapy Antibacterial Hand Wash Coconut ScentedWith Vitamin E and Aloe Vera,TOPICAL,OTC monograph not final,1
2996234,70710-1019,TABLET,Nitroglycerin,Nitroglycerin,SUBLINGUAL,ANDA,1
3035185,67597-003,STICK,Zinc Oxide,NUDIST LIP BUTTER natural,TOPICAL,OTC monograph final,1
3046347,68016-725,SUSPENSION,Acetaminophen,Childrens Pain Relief,ORAL,OTC MONOGRAPH NOT FINAL,1
2929755,21695-743,TABLET,Atenolol and Chlorthalidone,Atenolol and Chlorthalidone,ORAL,ANDA,2
3005418,52685-345,CREAM,Titanium dioxide,CLE DE PEAU BEAUTE FOUNDATION I B30,TOPICAL,OTC MONOGRAPH NOT FINAL,1
2966190,55154-8189,"TABLET, FILM COATED",Gabapentin,Gabapentin,ORAL,ANDA,1
3071256,71922-101,GEL,Benzocaine,Candee Caine Topical Anesthetic,DENTAL,OTC monograph not final,1
2960748,50090-2584,"TABLET, FILM COATED, EXTENDED RELEASE",bupropion hydrochloride,Bupropion HydrochlorideSR,ORAL,ANDA,1
3077125,98132-036,LIQUID,Titanium Dioxide,bareMinerals ORIGINAL Liquid Mineral Foundation Broad Spectrum SPF 20 SunscreenLIGHT BEIGE 09,TOPICAL,OTC monograph final,1
3063414,0536-1046,TABLET,Sodium Bicarbonate,Sodium Bicarbonate Antacid,ORAL,OTC monograph final,1
2982695,67877-478,"CAPSULE, DELAYED RELEASE",Esomeprazole magnesium,Esomeprazole magnesium,ORAL,ANDA,1
2995826,68071-2908,CAPSULE,Amoxicillin,Amoxicillin,ORAL,ANDA,1
3014857,71276-130,LIQUID,GLYCERIN,PEPTICOL 5S AMPOULE,TOPICAL,unapproved drug other,1
3016345,63148-431,SHAMPOO,Pyrithione Zinc,P.O.V. Green Apple 2 in 1 Dandruff,TOPICAL,OTC monograph final,1
3072734,11090-135,CREAM,"Titanium Dioxide, Zinc Oxide",ITC Bye Bye Foundation Full Coverage Moisturizer Oil-Free Matte Rich,TOPICAL,OTC monograph final,2
2978467,72266-236,INJECTION,Sodium Phenylacetate and Sodium Benzoate,Sodium Phenylacetate and Sodium Benzoate,INTRAVENOUS,NDA,2
2981675,80425-0093,TABLET,Citalopram,Citalopram,ORAL,ANDA,1
3012469,0924-7110,LIQUID,benzalkonium chloride,Antiseptic,TOPICAL,OTC monograph not final,1
3027141,67345-0010,LIQUID,Octinoxate,Purminerals 4-in-1 14-Hour Wear Foundation Broad Spectrum SPF 15 (MEDIUM DARK),TOPICAL,OTC MONOGRAPH NOT FINAL,1
3048925,81314-101,SOLUTION,Ethyl Alcohol,WANCAREONEHAND HAND SANITIZER,TOPICAL,OTC monograph not final,1
3000725,72162-2073,SOLUTION,CETIRIZINE HYDROCHLORIDE,CETIRIZINE HYDROCHLORIDE,ORAL,ANDA,1
2968909,43547-344,TABLET,Risperidone,Risperidone,ORAL,ANDA,1
3044159,80766-0002,CREAM,glycerin,MERDEVIE FIRECREAM,TOPICAL,unapproved drug other,1
2938604,50436-6041,"TABLET, FILM COATED",Ciprofloxacin,Ciprofloxacin,ORAL,ANDA,1
2998578,70512-860,TABLET,cabergoline,Cabergoline,ORAL,ANDA,1
3034120,76762-006,LIQUID,Hand Sanitizer,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2991941,53746-442,TABLET,Meclizine Hydrochloride,Meclizine Hydrochloride,ORAL,ANDA,1
2947454,50742-518,PATCH,nitroglycerin,NITRO-DUR,TRANSDERMAL,NDA,1
3057204,45802-953,GEL,diclofenac sodium,Diclofenac Sodium,TOPICAL,ANDA,1
3002342,68007-203,PLASTER,PAIN RELIEVING PLASTER,TIANHE ZHUANGGU GAO,TRANSDERMAL,OTC monograph not final,3
2955293,63629-6757,TABLET,Ranitidine,Ranitidine,ORAL,ANDA,1
2995197,65219-150,"INJECTION, SOLUTION","DEXTROSE MONOHYDRATE, SODIUM CHLORIDE, and POTASSIUM CHLORIDE",Potassium Chloride in Dextrose and Sodium Chloride,INTRAVENOUS,ANDA,3
3061066,78486-220,GEL,ALCOHOL,OSDS Hand Sanitizer,TOPICAL,OTC monograph not final,1
3042793,58411-592,EMULSION,OCTINOXATE and TITANIUM DIOXIDE,SHISEIDO SYNCHRO SKIN RADIANT LIFTING FOUNDATION 560,TOPICAL,OTC MONOGRAPH FINAL,2
2928928,53808-0376,"TABLET, FILM COATED",levetiracetam,Levetiracetam,ORAL,ANDA,1
2940460,43353-843,"TABLET, FILM COATED",Atorvastatin Calcium,Atorvastatin Calcium,ORAL,ANDA,1
2971944,69452-237,SOLUTION,Enalapril maleate,Enalapril maleate oral solution,ORAL,ANDA,1
2948920,67296-0880,TABLET,Metoclopramide Hydrochloride,Metoclopramide Hydrochloride,ORAL,ANDA,1
3015493,49035-120,OINTMENT,"Bacitracin Zinc, Neomycin Sulfate, and Polymyxin B Sulfate",Triple Antibiotic,TOPICAL,OTC MONOGRAPH FINAL,3
3035441,68196-929,"TABLET, COATED",diphenhydramine HCl,diphenhydramine,ORAL,OTC MONOGRAPH FINAL,1
3061456,53329-986,"TABLET, COATED",sennosides,Senna Natural Vegetable,ORAL,OTC monograph not final,1
2929081,54868-1037,CAPSULE,"Butalbital, Aspirin, Caffeine and Codeine Phosphate","Butalbital, Aspirin, Caffeine and Codeine Phosphate",ORAL,ANDA,4
2995176,81284-315,INJECTION,indigotindisulfonate sodium,BLUDIGO,INTRAVENOUS,NDA,1
2989451,50227-1030,"INJECTION, SOLUTION",Lidocaine Hydrochloride and Epinephrine Bitartrate,LIDOCAINE,SUBCUTANEOUS,ANDA,2
2987998,0832-0536,"POWDER, FOR SUSPENSION",Cholestyramine,Cholestyramine,ORAL,ANDA,1
3038383,69863-303,SPRAY,ALCOHOL,NatureWell Advanced Liquid Hand Sanitizer,TOPICAL,OTC monograph not final,1
3046629,0132-0324,OINTMENT,Zinc Oxide,Boudreauxs,TOPICAL,OTC MONOGRAPH FINAL,1
3030030,74035-1051,GEL,ALCOHOL,SUPPLYAID Hand sanitizer RRS-HS8,TOPICAL,unapproved drug other,1
3046259,58602-154,LIQUID,"Dextromethorphan HBr, Guaifenesin, Phenylephrine HCL",Childrens Aurotussin Cough and Cold CF,ORAL,OTC MONOGRAPH FINAL,3
3072777,53462-275,MOUTHWASH,CETYLPYRIDINIUM CHLORIDE,Antiplaque solution,BUCCAL,OTC monograph not final,1
3010302,68016-103,LIQUID,Acetaminophen,Childrens Pain Relief,ORAL,OTC MONOGRAPH NOT FINAL,1
2956339,0093-4155,"POWDER, FOR SUSPENSION",Amoxicillin,Amoxicillin,ORAL,ANDA,1
2990518,63629-2208,TABLET,Imipramine Hydrochloride,Imipramine Hydrochloride,ORAL,ANDA,1
3008367,68327-010,CREAM,"OCTOCRYLENE, OCTISALATE,  AVOBENZONE",COVER FX TOTAL COVER FOUNDATIONSPF 30,TOPICAL,OTC monograph not final,3
3051097,73440-2570,"AEROSOL, SPRAY","Avobenzone, homosalate, octisalate, octocrylene",Aloe Up SPF 30 Coco-Mango C-spray,TOPICAL,OTC monograph final,4
2978982,58468-0357,INJECTION,ALEMTUZUMAB,Campath,INTRAVENOUS,BLA,1
2948654,71335-0767,"TABLET, FILM COATED",ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM,ORAL,ANDA,1
3015260,70781-007,PASTE,Dicalcium Phosphate Dihydrate,Biorepair Total Protection,ORAL,unapproved drug other,1
2975647,68639-0001,GAS,Oxygen,Oxygen,RESPIRATORY (INHALATION),unapproved medical gas,1
3023864,50066-060,LOTION,Salicylic Acid,Asepxia Liquid Acne Cleanser,TOPICAL,OTC MONOGRAPH FINAL,1
3027633,46122-606,SOLUTION,"glycerin, naphazoline HCl",GNP Eye Drops Redness and Dry Eye Relief,OPHTHALMIC,OTC monograph final,2
3008810,49527-040,CREAM,OCTINOXATE and TITANIUM DIOXIDE,CLINIQUE MOISTURE SURGE CC COMPACT  HYDRATING COLOUR CORRECTOR BROAD SPECTRUM SPF 25,TOPICAL,OTC MONOGRAPH NOT FINAL,2
3030357,74719-0002,GEL,ALCOHOL,TRIZ Hand Sanitizer (Ethanol),TOPICAL,OTC monograph not final,1
2938975,70882-133,"TABLET, FILM COATED",Metoprolol Tartrate,Metoprolol Tartrate,ORAL,ANDA,1
2969446,15955-389,TABLET,Metronidazole,Metronidazole,ORAL,ANDA,1
3011388,50523-085,SOAP,triclosan,Hand CleanseWater Melon Scent,TOPICAL,OTC monograph not final,1
3056021,61957-2966,EMULSION,"OCTINOXATE, TITANIUM DIOXIDE",FOREVER 24h Wear High Perfection Skin Caring Foundation With Sunscreen BROAD SPECTRUM SPF 35 Lasting Comfort and Care3N,TOPICAL,OTC monograph not final,2
2971695,50090-3199,CAPSULE,Cephalexin,Cephalexin,ORAL,ANDA,1
3058384,11084-806,LIQUID,BENZALKONIUM CHLORIDE,Kindest Kare Advanced Antimicrobial Handwash,TOPICAL,OTC MONOGRAPH NOT FINAL,1
3064637,63146-304,SOLUTION,Benzalkonium Chloride,Mystic,TOPICAL,OTC monograph not final,1
2942788,0832-1113,"TABLET, FILM COATED",Memantine Hydrochloride,Memantine Hydrochloride,ORAL,ANDA,1
3022530,71713-203,"TABLET, COATED",Ranitidine,Ranitidine,ORAL,ANDA,1
3038425,78217-002,GEL,ALCOHOL,Hand Sanitizer,TOPICAL,OTC monograph not final,1
3078586,66715-7831,"TABLET, EFFERVESCENT","chlorpheniramine maleate, acetaminophen, phenylephrine hydrochloride, dextromethorphan hydrobromide tablet","Alka-Seltzer Plus Cold and Flu, BASIX",ORAL,OTC monograph final,4
2993031,64380-152,GEL,Testosterone,Testosterone,TRANSDERMAL,ANDA,1
2994737,70518-3555,TABLET,PREDNISONE,prednisone,ORAL,ANDA,1
2945387,57237-109,"TABLET, FILM COATED, EXTENDED RELEASE",Felodipine,Felodipine,ORAL,ANDA,1
2964132,12496-1202,"FILM, SOLUBLE","buprenorphine hydrochloride, naloxone hydrochloride",Suboxone,SUBLINGUAL,NDA,2
2976679,14961-005,GAS,Helium,Helium,RESPIRATORY (INHALATION),NDA,1
3036517,76851-102,GEL,Ethyl alcohol,GRACE AND STELLA HAND SANITIZER,TOPICAL,OTC monograph not final,1
3076365,69259-5908,CREAM,"Homosalate, Octisalate and Octocrylene",IT Cosmetics Your Skin But Better CC Plus Color Correcting Full Coverage Antiaging Hydrating Serum Broad Spectrum SPF 50 Plus Clear Sunscreen,TOPICAL,OTC monograph not final,3
3048777,73787-105,LIQUID,Benzalkonium Chloride,Relief Anti-Bacterial Hand Sanitizer,TOPICAL,OTC monograph not final,1
2997895,70436-096,"TABLET, FILM COATED",lurasidone hydrochloride,lurasidone hydrochloride,ORAL,ANDA,1
3055615,50804-804,LIQUID,Isopropyl Alcohol,Isopropyl Alcohol,TOPICAL,OTC monograph not final,1
2954775,50242-105,"INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION",polatuzumab vedotin,POLIVY,INTRAVENOUS,BLA,1
2985769,68382-136,"TABLET, FILM COATED",Losartan Potassium,Losortan Potassium,ORAL,ANDA,1
3056771,69842-130,"AEROSOL, SPRAY","Avobenzone, Homosalate, Octinoxate, Octisalate, Octocrylene, Oxybenzone",CVS HealthSport SPF 100 Plus Clear,TOPICAL,OTC monograph not final,6
2989159,68071-5189,CAPSULE,Clindamycin hydrochloride,CLINDAMYCIN HYDROCHLORIDE,ORAL,ANDA,1
2981790,72189-102,TABLET,TORSEMIDE,TORSEMIDE,ORAL,ANDA,1
2994133,16571-655,TABLET,Zafirlukast Tablets,Zafirlukast,ORAL,ANDA,1
3029422,54473-224,LOTION,"AVOBENZONE, HOMOSALATE, OCTISALATE, OCTOCRYLENE",AffiniaFacial Moisturizer,TOPICAL,OTC monograph final,4
3044660,69842-829,TABLET,docusate sodium and sennosides,Stool SoftenerWith Stimulant Laxative,ORAL,OTC MONOGRAPH NOT FINAL,2
3041627,80355-001,GEL,Alcohol,Vendetta Hand Sanitizer,TOPICAL,OTC monograph not final,1
2949481,71205-392,TABLET,Aripiprazole,Aripiprazole,ORAL,ANDA,1
2936613,61919-167,SUSPENSION/ DROPS,NEOMYCIN POLYMYXIN B SULFATES AND DEXAMETHASONE,NEOMYCIN POLYMYXIN B SULFATES AND DEXAMETHASONE,OPHTHALMIC,ANDA,3
3079165,70793-035,STICK,Zinc Oxide,Absolutely Natural Broad Spectrum SPF 50 Sunscreen,TOPICAL,OTC monograph final,1
2997706,17224-870,CAPSULE,PHENTERMINE HYDROCHLORIDE,Phentermine Hydrochloride,ORAL,ANDA,1
2994068,0517-1004,"INJECTION, SOLUTION",ATROPINE SULFATE,Atropine Sulfate,INTRAVENOUS,ANDA,1
3034225,71583-1001,GEL,alcohol,JP P Hand Sanitizer,TOPICAL,OTC monograph not final,1
2939808,71550-101,"TABLET, FILM COATED",Cyclobenzaprine,Cyclobenzaprine Hydrochloride,ORAL,ANDA,1
3072407,69423-970,LIQUID,Lidocaine HCl and Menthol,Nervive Pain RelievingLiquid Roll-on,TOPICAL,OTC monograph not final,2
2966164,43975-352,"TABLET, EXTENDED RELEASE",PALIPERIDONE,PALIPERIDONE,ORAL,ANDA,1
2960017,0904-6513,TABLET,Aripiprazole,Aripiprazole,ORAL,ANDA,1
2976797,60687-543,"TABLET, EXTENDED RELEASE",Methylphenidate Hydrochloride,Methylphenidate Hydrochloride,ORAL,ANDA,1
2978044,16714-963,TABLET,Abiraterone Acetate,Abiraterone Acetate,ORAL,ANDA,1
3059148,71309-001,TABLET,Acetaminophen,Extra Strength No-Pain,ORAL,OTC monograph not final,1
3013622,51785-816,LIQUID,Salicylic Acid,Skin Clearify Mask,TOPICAL,OTC monograph final,1
3016254,54057-401,LIQUID,Benzalkonium Chloride,CLASSIC TOUCH Antibacterial Plum Foam Handwash,TOPICAL,OTC monograph not final,1
2973767,50419-482,"TABLET, FILM COATED",drospirenone and estradiol,Angeliq,ORAL,NDA,2
3011966,13537-677,PASTE,"Octinoxate, Titanium Dioxide, and Zinc Oxide",LBEL MOUSSE MATIFFIANT Matte Finish Mousse Foundation SPF 16 Base Textura Mousse Acabado Mate FPS 16 OBSCURE 8- BROWN,TOPICAL,OTC MONOGRAPH FINAL,3
3008394,51596-007,POWDER,aspirin and caffeine,Headache Relief to Go,ORAL,OTC MONOGRAPH NOT FINAL,2
3008571,61327-0015,GEL,ETHYL ALCOHOL,Instant Hand Sanitizer TENNder CARE,TOPICAL,OTC monograph not final,1
2956406,10370-746,"TABLET, FILM COATED, EXTENDED RELEASE",Glipizide,Glipizide,ORAL,ANDA,1
3030873,50991-222,LIQUID,Thonzylamine Hydrochloride and Chlophedianol Hydrochloride,Poly Hist PD,ORAL,OTC monograph final,2
2965965,24658-502,"TABLET, FILM COATED",Simvastatin,Simvastatin,ORAL,ANDA,1
3063361,75936-226,STICK,"Avobenzone, Homosalate, Octisalate,",Play Lip Balm Broad Spectrum SPF 30 with Mint,TOPICAL,OTC monograph final,4
2982467,0121-1796,SUSPENSION,Atovaquone,Atovaquone,ORAL,ANDA,1
2939198,27241-009,"TABLET, FILM COATED",LEVETIRACETAM,LEVETIRACETAM,ORAL,ANDA,1
2939376,10014-008,GAS,Oxygen Helium Mixture 40/60,Oxygen Helium Mixture 40/60,RESPIRATORY (INHALATION),NDA,1
3075705,63941-904,MOUTHWASH,Sodium Fluoride,Anticavity Rinse,ORAL,OTC monograph final,1
3036505,63710-002,GEL,ALCOHOL,Zeyco Antiseptic Hand Sanitizer Gel,TOPICAL,OTC monograph not final,1
3061412,53329-981,LIQUID,Hydrogen Peroxide,Hydrogen PeroxideFirst Aid Antiseptic,TOPICAL,OTC monograph not final,1
3070102,30142-834,GEL,Ethyl Alcohol,Hand Sanitizer,TOPICAL,OTC monograph not final,1
2968680,50090-1134,"TABLET, FILM COATED",Propafenone Hydrochloride,Propafenone Hydrochloride,ORAL,ANDA,1
