id,category,title,effective_date,assigned_entity,pdf_url
d1ad88e9-4966-487d-876c-c0bd63fbe37e,HUMAN OTC DRUG LABEL,Cold Head Congestion Severe,2019-10-09,Harmon Stores Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d1ad88e9-4966-487d-876c-c0bd63fbe37e
8d5a7e46-052f-4959-8af2-56f423cef269,HUMAN OTC DRUG LABEL,"Benefit Hello Happy Flawless Brightening Foundation SPF15
Shade 4",2019-08-13,"Benefit Cosmetics, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8d5a7e46-052f-4959-8af2-56f423cef269
80c4907d-d4ea-42b0-e053-2a91aa0a173c,HUMAN OTC DRUG LABEL,Salicylic acid,2021-07-12,Wal-Mart Stores Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=80c4907d-d4ea-42b0-e053-2a91aa0a173c
0c6624fd-88f9-402c-8ac2-bc278242b484,HUMAN OTC DRUG LABEL,DermaClear Pads,2020-11-30,Allure Labs,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0c6624fd-88f9-402c-8ac2-bc278242b484
32889c1e-d539-4b36-b012-9789c4a8d642,HUMAN OTC DRUG LABEL,Neutrogena Clear Body Breakout Free Oil Free Sunscreen Broad Spectrum SPF 30,2021-12-10,Johnson & Johnson Consumer Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=32889c1e-d539-4b36-b012-9789c4a8d642
55144f07-45c8-3266-e054-00144ff88e88,HUMAN PRESCRIPTION DRUG LABEL,Metoprolol Tartrate,2021-02-12,"NuCare Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=55144f07-45c8-3266-e054-00144ff88e88
5c264c35-072c-4452-9da3-cd5cfba55035,HUMAN PRESCRIPTION DRUG LABEL,Triamcinolone Acetonide,2021-09-23,Preferred Pharmaceuticals Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5c264c35-072c-4452-9da3-cd5cfba55035
94a46579-0d79-89c7-e053-2995a90a6467,HUMAN PRESCRIPTION DRUG LABEL,ANASTROZOLE,2022-01-17,AvPAK,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=94a46579-0d79-89c7-e053-2995a90a6467
b84f2392-0b24-4af0-80f7-c45454093f51,HUMAN OTC DRUG LABEL,ASP Daytime PE,2020-09-03,"Humanwell PuraCap Pharmaceutical (Wuhan), Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b84f2392-0b24-4af0-80f7-c45454093f51
4e7abd81-c6bb-360d-e054-00144ff88e88,HUMAN PRESCRIPTION DRUG LABEL,Dexamethasone,2020-01-20,"RedPharm Drug, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4e7abd81-c6bb-360d-e054-00144ff88e88
89de0acd-e7ad-42ab-8d20-d0e20d1ca9b3,HUMAN OTC DRUG LABEL,SHSNH6-4601,2020-06-03,"Shotwell Hydrogenics, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=89de0acd-e7ad-42ab-8d20-d0e20d1ca9b3
ba508625-8633-4dc4-b8ed-e8b17fb6dc78,HUMAN OTC DRUG LABEL,ORCHIDSUGAR COOKIE,2013-09-16,H E B,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ba508625-8633-4dc4-b8ed-e8b17fb6dc78
d073053e-5789-4bce-9246-cac0ada63c31,HUMAN OTC DRUG LABEL,Childrens Acetaminophen,2016-08-17,We Care Distributors Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d073053e-5789-4bce-9246-cac0ada63c31
f6ce8f14-43fc-4c5e-8378-62ca7121e918,HUMAN PRESCRIPTION DRUG LABEL,Bisoprolol Fumarate,2022-10-24,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f6ce8f14-43fc-4c5e-8378-62ca7121e918
32887854-16e0-4218-9909-6b2b684c9a9c,HUMAN PRESCRIPTION DRUG LABEL,Methylphenidate Hydrochloride,2021-12-21,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=32887854-16e0-4218-9909-6b2b684c9a9c
a4c8cb73-317c-31fa-e053-2a95a90a7d4e,HUMAN OTC DRUG LABEL,HAND SANITIZER,2020-05-06,"FUJIAN ISHINE COSMETICS CO., LTD.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a4c8cb73-317c-31fa-e053-2a95a90a7d4e
c5e1d74d-99a3-4b3d-86c4-03f5c4c22f77,HUMAN OTC DRUG LABEL,ibuprofenchildrens,2019-05-28,Meijer Distribution Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c5e1d74d-99a3-4b3d-86c4-03f5c4c22f77
c02288ab-50e3-4385-abaf-33a001a816b4,HUMAN OTC DRUG LABEL,S-Oint BACITRACIN,2021-03-29,GLOBAL PHARMA HEALTHCARE PRIVATE LIMITED,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c02288ab-50e3-4385-abaf-33a001a816b4
615617a6-40b9-46e2-9a3d-169ea5a671de,HUMAN PRESCRIPTION DRUG LABEL,Cefadroxil,2015-11-10,"Blenheim Pharmacal, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=615617a6-40b9-46e2-9a3d-169ea5a671de
a4ebb643-50ea-557f-e053-2995a90a2574,HUMAN OTC DRUG LABEL,Done Hand Antibacterial Sweet Citric,2021-03-04,Olein Recovery Corporation,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a4ebb643-50ea-557f-e053-2995a90a2574
857a05b5-38f1-3d4b-e053-2a91aa0ac513,HUMAN PRESCRIPTION DRUG LABEL,Oxygen,2019-12-19,Tri Lakes Home Medical Eq. Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=857a05b5-38f1-3d4b-e053-2a91aa0ac513
7bc13cd0-d084-1afd-e053-2991aa0a9717,HUMAN PRESCRIPTION DRUG LABEL,Oxygen,2021-10-07,"UCG Georgia, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7bc13cd0-d084-1afd-e053-2991aa0a9717
381052c4-891c-4ae4-b63e-65229126cbca,HUMAN PRESCRIPTION DRUG LABEL,Methimazole,2020-09-17,Bryant Ranch Prepack,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=381052c4-891c-4ae4-b63e-65229126cbca
a62b0662-e328-4a8e-e053-2995a90a267d,HUMAN OTC DRUG LABEL,Workforce Personal Care Hand Sanitizer Lemon Tea Tree,2020-05-28,"Prima Fleur Botanicals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a62b0662-e328-4a8e-e053-2995a90a267d
b545266d-9d05-4d7d-993f-df36592751e4,HUMAN PRESCRIPTION DRUG LABEL,Glipizide,2017-05-25,Aidarex Pharmaceuticals LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b545266d-9d05-4d7d-993f-df36592751e4
9973bfa2-693a-1165-e053-2995a90a4b1d,HUMAN PRESCRIPTION DRUG LABEL,IBUPROFEN,2021-02-22,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9973bfa2-693a-1165-e053-2995a90a4b1d
8d49c7d7-a1ae-423d-98d5-a2fcd5fa3bc0,HUMAN PRESCRIPTION DRUG LABEL,Bethanechol Chloride,2015-05-28,Marlex Pharmaceuticals Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8d49c7d7-a1ae-423d-98d5-a2fcd5fa3bc0
4af220ed-646b-40e1-e054-00144ff88e88,HUMAN PRESCRIPTION DRUG LABEL,IBU,2021-02-11,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=4af220ed-646b-40e1-e054-00144ff88e88
6e038d92-09f3-4517-947e-146d007114b8,HUMAN PRESCRIPTION DRUG LABEL,Amlodipine Besylate,2021-08-06,Preferred Pharmaceuticals Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6e038d92-09f3-4517-947e-146d007114b8
e0dbbdbc-9438-407a-b3e1-f3bb7f177a4e,HUMAN PRESCRIPTION DRUG LABEL,Desvenlafaxine,2021-10-18,American Health Packaging,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e0dbbdbc-9438-407a-b3e1-f3bb7f177a4e
2a9153f1-3778-4f6f-b9b0-4c0bcaf49060,HUMAN OTC DRUG LABEL,Famotidine,2013-07-18,Select Brand,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2a9153f1-3778-4f6f-b9b0-4c0bcaf49060
a3ae5f00-01f4-4a8d-8dbf-cb1f930a8146,HUMAN OTC DRUG LABEL,NUMB,2022-10-27,Gabar Health Sciences Corp.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a3ae5f00-01f4-4a8d-8dbf-cb1f930a8146
87480bb9-e7a7-5ef1-e053-2995a90a0e40,HUMAN PRESCRIPTION DRUG LABEL,CICLOPIROX 8% / FLUCONAZOLE 1% / TERBINAFINE HCL 1%,2019-04-24,"Sincerus Florida, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=87480bb9-e7a7-5ef1-e053-2995a90a0e40
cdd2ad04-8c65-40f2-b323-5ce11af52e4f,HUMAN OTC DRUG LABEL,Colgate  Cavity  Protection,2019-12-13,Colgate-Palmolive Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=cdd2ad04-8c65-40f2-b323-5ce11af52e4f
7108d630-89bc-4815-b6fb-a1f4676c496e,HUMAN PRESCRIPTION DRUG LABEL,CARBAMAZEPINE,2021-05-18,American Health Packaging,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7108d630-89bc-4815-b6fb-a1f4676c496e
31e76aff-63f6-4ee6-8a48-80a73890e607,HUMAN OTC DRUG LABEL,Aspirin,2017-10-30,"Richmond Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=31e76aff-63f6-4ee6-8a48-80a73890e607
b47a6112-77d2-12cd-e053-2a95a90a812d,HUMAN OTC DRUG LABEL,Trademark Hand Sanitizer,2020-11-19,"Organikisimo, S.A. de C:V.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b47a6112-77d2-12cd-e053-2a95a90a812d
d806e749-ea2c-4db4-af65-a1f8afce1b0e,HUMAN OTC DRUG LABEL,Shaant Pore Purifying Face Scrub,2023-03-28,Codex Labs Corporation,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=d806e749-ea2c-4db4-af65-a1f8afce1b0e
a798b8f2-f32a-7085-e053-2995a90ae744,HUMAN OTC DRUG LABEL,Hand Sanitizer,2021-09-13,"SJ Creations, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a798b8f2-f32a-7085-e053-2995a90ae744
143c7f3e-a4c4-097d-e054-00144ff8d46c,HUMAN OTC DRUG LABEL,anti-bacterial hand sanitizer,2015-04-21,"BB17, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=143c7f3e-a4c4-097d-e054-00144ff8d46c
55f53c69-9755-49ef-8759-590291e22273,HUMAN OTC DRUG LABEL,Natural Vegetable Laxative,2020-12-08,CHAIN DRUG MARKETING ASSOCIATION INC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=55f53c69-9755-49ef-8759-590291e22273
bfa07058-7a20-4b9f-bad1-4b9fb5c037e0,HUMAN OTC DRUG LABEL,BOA VIDA Recovery Creme,2019-12-06,Central Solutions Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bfa07058-7a20-4b9f-bad1-4b9fb5c037e0
bbe590a0-4196-4885-b679-cc1833af567f,Human Prescription Drug Label,Amoxicillin,2019-09-23,"Rising Health, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bbe590a0-4196-4885-b679-cc1833af567f
00e67d5e-df6f-4dfd-8c2d-a001c8a99af0,HUMAN PRESCRIPTION DRUG LABEL,CELECOXIB,2021-06-14,A-S Medication Solutions,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=00e67d5e-df6f-4dfd-8c2d-a001c8a99af0
e2743583-23be-40d7-8fa6-f04b7fe92ae9,HUMAN OTC DRUG LABEL,Foaming Hand,2021-07-01,Intercon Chemical Co,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e2743583-23be-40d7-8fa6-f04b7fe92ae9
8d6c552c-16d9-4e0e-ba1a-04dce8052f95,Human OTC Drug Label,Esomeprazole Magnesium,2023-03-24,Guardian Drug Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=8d6c552c-16d9-4e0e-ba1a-04dce8052f95
b6993a5a-6144-ba65-e053-2995a90aee9b,HUMAN OTC DRUG LABEL,MAXIMUM STRENGTH ADVANCED ANTACID,2021-04-28,"DOLGENCORP, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b6993a5a-6144-ba65-e053-2995a90aee9b
2e97aa6d-09f7-46df-9499-63db7e9bac35,HUMAN PRESCRIPTION DRUG LABEL,Atripla,2021-12-14,"Gilead Sciences, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=2e97aa6d-09f7-46df-9499-63db7e9bac35
3f2912cd-3bfe-7048-e054-00144ff88e88,HUMAN OTC DRUG LABEL,Amerfresh Fluoride,2016-10-18,"Amercare Products, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3f2912cd-3bfe-7048-e054-00144ff88e88
9d28422f-6f25-4f14-9272-e0907c971f33,HUMAN PRESCRIPTION DRUG LABEL,Naproxen,2021-08-06,A-S Medication Solutions,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=9d28422f-6f25-4f14-9272-e0907c971f33
bbee66b9-39ff-4e7e-e053-2995a90a43be,HUMAN OTC DRUG LABEL,Carmex Classic Lip Balm Medicated,2021-02-22,"Carma Laboratories, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=bbee66b9-39ff-4e7e-e053-2995a90a43be
c8a99278-21e0-c517-e053-2a95a90ade37,HUMAN OTC DRUG LABEL,Well People Bio Tint SPF 30 Sunscreen 12w,2021-08-03,J.A. COSMETICS U.S. INC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c8a99278-21e0-c517-e053-2a95a90ade37
6ef93883-10b9-4742-ad27-b9327be5dee6,HUMAN OTC DRUG LABEL,Aspirin,2012-02-21,"Physicians Total Care, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6ef93883-10b9-4742-ad27-b9327be5dee6
b89ff149-e33a-46cb-9649-64583e78a7ee,HUMAN PRESCRIPTION DRUG LABEL,Bromocriptine mesylate,2017-07-06,Carilion Materials Management,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b89ff149-e33a-46cb-9649-64583e78a7ee
b876bb40-a38b-445a-bc8a-466b3bfe166d,HUMAN OTC DRUG LABEL,Advil PM,2021-07-13,"Lil Drug Store Products, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b876bb40-a38b-445a-bc8a-466b3bfe166d
b4115c28-4249-4869-80ab-c23c91d39acf,HUMAN OTC DRUG LABEL,FREDS ORIGINAL EYE DROPS,2010-05-14,"HANLIM PHARM. CO., LTD.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b4115c28-4249-4869-80ab-c23c91d39acf
60fd517d-608b-473e-8a44-eb9842459997,HUMAN OTC DRUG LABEL,Childrens Ibuprofen,2020-10-22,CVS Pharmacy,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=60fd517d-608b-473e-8a44-eb9842459997
f53ddb86-bf8a-4bb3-b7ce-387fa78d9066,HUMAN PRESCRIPTION DRUG LABEL,Desoximetasone,2020-12-29,"Lupin Pharmaceuticals, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f53ddb86-bf8a-4bb3-b7ce-387fa78d9066
a78e7e52-27f5-4d18-e053-2995a90a042a,HUMAN OTC DRUG LABEL,Hand Sanitizer,2020-06-08,Nantong Health & Beyond Hygienic Products Inc.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a78e7e52-27f5-4d18-e053-2995a90a042a
6826fde0-f6e7-49f8-b242-5ce6bdd56bda,HUMAN OTC DRUG LABEL,betr remedies acid reducer,2023-07-18,Live Betr LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=6826fde0-f6e7-49f8-b242-5ce6bdd56bda
b72fdf65-8112-4d8b-b86f-8e17a40ee8e6,HUMAN OTC DRUG LABEL,leader infants ibuprofen,2021-06-18,"Cardinal Health 110, LLC. dba Leader",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b72fdf65-8112-4d8b-b86f-8e17a40ee8e6
c73fc68d-6a3d-4d99-8869-cc64d7c6bf94,HUMAN PRESCRIPTION DRUG LABEL,Vazculep,2021-03-26,"Exela Phrama Sciences, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c73fc68d-6a3d-4d99-8869-cc64d7c6bf94
7df4e6ed-5132-4b1f-971a-338ed51bf90d,HUMAN PRESCRIPTION DRUG LABEL,Alprazolam,2020-01-01,Proficient Rx LP,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=7df4e6ed-5132-4b1f-971a-338ed51bf90d
c270bf7a-ab30-4510-b08e-ca299cc5fe41,HUMAN OTC DRUG LABEL,Hand Sanitizer,2020-07-31,"CVS Pharmacy, Inc",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=c270bf7a-ab30-4510-b08e-ca299cc5fe41
dddcd321-4d2e-4643-bf3c-7b752b33ba39,HUMAN PRESCRIPTION DRUG LABEL,Risedronate Sodium,2020-01-31,"Teva Pharmaceuticals USA, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=dddcd321-4d2e-4643-bf3c-7b752b33ba39
594d5fbc-a134-45ac-a8a7-d4d49d753ac7,HUMAN OTC DRUG LABEL,ADVANCED FLUORIDE ANTICAVITY,2011-08-18,"Personal Care Products, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=594d5fbc-a134-45ac-a8a7-d4d49d753ac7
b132a4f2-1b1f-4e80-a183-f9add449065f,HUMAN OTC DRUG LABEL,Universal PAIN RELIEF,2023-06-09,Universal Distribution Center LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b132a4f2-1b1f-4e80-a183-f9add449065f
e3469758-5111-4c30-a7fc-12444e914515,HUMAN PRESCRIPTION DRUG LABEL,Finasteride,2010-08-31,"Physicians Total Care, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=e3469758-5111-4c30-a7fc-12444e914515
874cd0d1-8711-225c-e053-2995a90af24b,HUMAN PRESCRIPTION DRUG LABEL,CIMETIDINE 10% / LIDOCAINE 5% / SALICYLIC ACID 40%,2019-04-24,"Sincerus Florida, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=874cd0d1-8711-225c-e053-2995a90af24b
da63ee76-1bba-46b6-97b9-8436ce696c74,HUMAN OTC DRUG LABEL,"Seacret
Clear Active Clear Facial Wash",2021-11-04,SEACRET SPA LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=da63ee76-1bba-46b6-97b9-8436ce696c74
20f9e083-419d-429d-a570-24b312ed5d2a,Human OTC Drug Label,Guaifenesin Extended-Release 600 mg,2018-02-28,Guardian Drug Company,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=20f9e083-419d-429d-a570-24b312ed5d2a
0c596b1d-8c23-4598-8b6f-95e1679069b9,HUMAN OTC DRUG LABEL,Kids Sunscreen SPF 50,2018-07-05,Wegman,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=0c596b1d-8c23-4598-8b6f-95e1679069b9
99b23ef3-5b16-4364-9ff7-4b236978e048,HUMAN OTC DRUG LABEL,Glytone Acne Spot Treatment,2021-02-03,Pierre Fabre USA,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=99b23ef3-5b16-4364-9ff7-4b236978e048
38e9820a-6edc-4bf5-b5e4-034b9e48b583,HUMAN PRESCRIPTION DRUG LABEL,Trazodone Hydrochloride,2021-12-17,REMEDYREPACK INC.,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=38e9820a-6edc-4bf5-b5e4-034b9e48b583
87fd7e8e-fd04-34ad-e053-2a95a90a236d,HUMAN PRESCRIPTION DRUG LABEL,Ondansetron,2021-02-17,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=87fd7e8e-fd04-34ad-e053-2a95a90a236d
a2b12248-fba1-d840-e053-2a95a90a8992,HUMAN OTC DRUG LABEL,yeQuick-dry Hand Disinfection Solution,2020-04-13,"Letai Pharmaceutical Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a2b12248-fba1-d840-e053-2a95a90a8992
31804ce6-5028-4f63-b737-ddb4275b9599,HUMAN PRESCRIPTION DRUG LABEL,Baclofen,2011-01-01,"Med Health Pharma, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=31804ce6-5028-4f63-b737-ddb4275b9599
aaccafe6-2e76-4023-a5d8-bcec27f60f08,HUMAN OTC DRUG LABEL,Severe Congestion and Sinus ReliefMaximum Strength,2019-10-07,"EQUATE (Wal-Mart Stores, Inc.)",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=aaccafe6-2e76-4023-a5d8-bcec27f60f08
63ef5f56-dc1b-4192-a5d8-c2d395ada656,HUMAN PRESCRIPTION DRUG LABEL,Pantoprazole Sodium,2014-03-05,State of Florida DOH Central Pharmacy,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=63ef5f56-dc1b-4192-a5d8-c2d395ada656
a3481e29-2ca1-885e-e053-2995a90aba0b,HUMAN OTC DRUG LABEL,Preface Earth Baby Hand Sanitizer Gel,2020-04-14,"Earth Baby, Inc",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a3481e29-2ca1-885e-e053-2995a90aba0b
fbe70904-6f6d-2c1a-e053-6294a90aeddb,HUMAN OTC DRUG LABEL,TXL Active Wart Remover Pads,2023-05-17,Kairos Trading Inc,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fbe70904-6f6d-2c1a-e053-6294a90aeddb
5b731aa0-fb3f-4a96-9034-636138cbca03,HUMAN PRESCRIPTION DRUG LABEL,Sulconazole Nitrate,2020-02-04,JG Pharma,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5b731aa0-fb3f-4a96-9034-636138cbca03
47f75605-1fd9-5209-e054-00144ff8d46c,HUMAN OTC DRUG LABEL,Hawaiian Tropic,2017-11-02,Edgewell Personal Care Brands LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=47f75605-1fd9-5209-e054-00144ff8d46c
fe07a00a-2699-44d3-887d-bd068948ad7b,HUMAN OTC DRUG LABEL,Satohap,2020-12-31,"Sato Pharmaceutical Co., Ltd.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fe07a00a-2699-44d3-887d-bd068948ad7b
29a80c6b-8bad-4650-8c7f-f18490c868ec,HUMAN PRESCRIPTION DRUG LABEL,DANYELZA,2021-01-19,"Y-mAbs Therapeutics, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=29a80c6b-8bad-4650-8c7f-f18490c868ec
a8c5627f-7ff7-a72a-e053-2a95a90a3a9f,HUMAN OTC DRUG LABEL,Hand Sanitizer,2020-06-23,"Brady Industries, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a8c5627f-7ff7-a72a-e053-2a95a90a3a9f
f63facd7-519b-4e2b-b54f-c17fc9ede55f,HUMAN PRESCRIPTION DRUG LABEL,TRAMADOL HYDROCHLORIDE,2020-07-01,Proficient Rx LP,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=f63facd7-519b-4e2b-b54f-c17fc9ede55f
12b97e8f-db59-466e-9a68-76b41ef486c3,HUMAN OTC DRUG LABEL,Health Care Personnel Handwash,2011-09-08,"Evonik Stockhausen, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=12b97e8f-db59-466e-9a68-76b41ef486c3
b5542dc6-f87a-3350-e053-2995a90a4dea,HUMAN OTC DRUG LABEL,Salt and Stone Natural Mineral Sunscreen  SPF 50,2020-11-30,Salt and Stone LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=b5542dc6-f87a-3350-e053-2995a90a4dea
5b0f43fc-f4a6-4403-a40e-e0198a6f2ebd,HUMAN OTC DRUG LABEL,ALOE UP PRO 15,2019-05-17,"Aloe Care International, LLC",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=5b0f43fc-f4a6-4403-a40e-e0198a6f2ebd
a489600b-6ae0-edb7-e053-2a95a90a7d00,HUMAN PRESCRIPTION DRUG LABEL,Escitalopram,2022-02-07,"NuCare Pharmaceuticals,Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a489600b-6ae0-edb7-e053-2a95a90a7d00
fc8cb10c-4973-c0bd-e053-6394a90a6fdb,HUMAN OTC DRUG LABEL,Povidone Iodine,2023-05-25,TwinMed LLC,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=fc8cb10c-4973-c0bd-e053-6394a90a6fdb
ef22b808-7bcc-413a-925a-4dc1f70f36a9,HUMAN OTC DRUG LABEL,JEUNCELL Hair restorer and Hair Growth Solution,2012-11-25,Jeun Cell Ltd,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ef22b808-7bcc-413a-925a-4dc1f70f36a9
a842ab83-3531-44dd-a8a8-64dd89e87026,HUMAN PRESCRIPTION DRUG LABEL,Clonidine Hydrochloride,2015-10-31,"Actavis Pharma, Inc.",https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=a842ab83-3531-44dd-a8a8-64dd89e87026
ff806dc5-a95f-4024-88a9-342a4bf9eb05,HUMAN OTC DRUG LABEL,Pressure Pain Cold,2019-10-11,Harris Teeter,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=ff806dc5-a95f-4024-88a9-342a4bf9eb05
3687040b-417e-67d9-e054-00144ff8d46c,HUMAN OTC DRUG LABEL,cherry antacid soft chew,2021-11-02,Topco Associates,https://dailymed.nlm.nih.gov/dailymed/downloadpdffile.cfm?setId=3687040b-417e-67d9-e054-00144ff8d46c
