id,drug_class1,drug_class2,ddi_ref_id,ddi_risk,description,source_id
5286,dofetilide,lomefloxacin,2,Significant,DOFETILIDE/LOMEFLOXACIN [VA Drug Interaction],C56^8184^
7184,toremifene,ketoconazole,2,Significant,KETOCONAZOLE/TOREMIFENE CITRATE [VA Drug Interaction],C56^5432^
2870,levofloxacin,tolazamide,2,Significant,LEVOFLOXACIN/TOLAZAMIDE [VA Drug Interaction],C56^4245^
5154,sodium oxybate,etomidate,2,Critical,ETOMIDATE/SODIUM OXYBATE [VA Drug Interaction],C56^7977^
7290,quetiapine,ibutilide,2,Significant,IBUTILIDE FUMARATE/QUETIAPINE FUMARATE [VA Drug Interaction],C56^5973^
1221,norgestimate,rifapentine,2,Significant,NORGESTIMATE/RIFAPENTINE [VA Drug Interaction],C23304807718299
541,piroxicam,sotalol,2,Significant,PIROXICAM/SOTALOL [VA Drug Interaction],C23303179821457
5704,ibrutinib,crizotinib,2,Significant,CRIZOTINIB/IBRUTINIB [VA Drug Interaction],C56^9949^
2392,cabergoline,clarithromycin,2,Critical,CABERGOLINE/CLARITHROMYCIN [VA Drug Interaction],C56.3524
6377,cisapride,nelfinavir,2,Critical,CISAPRIDE/NELFINAVIR MESYLATE [VA Drug Interaction],C23305021672866
6487,carbamazepine,indinavir,2,Significant,CARBAMAZEPINE/INDINAVIR SULFATE [VA Drug Interaction],C23305747148031
2339,maraviroc,nevirapine,2,Significant,MARAVIROC/NEVIRAPINE [VA Drug Interaction],C56.3468
1360,lovastatin,ritonavir,2,Critical,LOVASTATIN/RITONAVIR [VA Drug Interaction],C23305278809178
2417,metoclopramide,paroxetine,2,Significant,METOCLOPRAMIDE/PAROXETINE [VA Drug Interaction],C56.3561
1235,carbamazepine,trimipramine,2,Significant,CARBAMAZEPINE/TRIMIPRAMINE [VA Drug Interaction],C23304833010620
3780,lapatinib,ketoconazole,2,Significant,KETOCONAZOLE/LAPATINIB [VA Drug Interaction],C56^5663^
6090,potassium hydrogencarbonate,pseudoephedrine,2,Significant,POTASSIUM BICARBONATE/PSEUDOEPHEDRINE [VA Drug Interaction],C23303604829105
463,doxycycline,magnesium hydroxide,2,Significant,DOXYCYCLINE/MAGNESIUM HYDROXIDE [VA Drug Interaction],C23303064529430
3784,nilotinib,boceprevir,2,Significant,BOCEPREVIR/NILOTINIB [VA Drug Interaction],C56^5669^
1345,fluoxetine,ritonavir,2,Critical,FLUOXETINE/RITONAVIR [VA Drug Interaction],C23305237393579
60,lapatinib,mibefradil,2,Significant,LAPATINIB/MIBEFRADIL DIHYDROCHLORIDE [VA Drug Interaction],C56^5664^
4432,atazanavir,alfentanil,2,Significant,ALFENTANIL/ATAZANAVIR [VA Drug Interaction],C56^6658^
3298,ketorolac,ketoprofen,2,Critical,KETOPROFEN/KETOROLAC [VA Drug Interaction],C56^4906^
3872,crizotinib,ziprasidone,2,Significant,CRIZOTINIB/ZIPRASIDONE [VA Drug Interaction],C56^5793^
3515,vandetanib,haloperidol,2,Significant,HALOPERIDOL/VANDETANIB [VA Drug Interaction],C56^5192^
3344,pioglitazone,gemfibrozil,2,Critical,GEMFIBROZIL/PIOGLITAZONE [VA Drug Interaction],C56^4966^
3700,maprotiline,procarbazine,2,Critical,MAPROTILINE/PROCARBAZINE [VA Drug Interaction],C56^5546^
6601,delavirdine,fosamprenavir,2,Critical,DELAVIRDINE MESYLATE/FOSAMPRENAVIR [VA Drug Interaction],C23307133119712
4205,perphenazine,levodopa,2,Significant,LEVODOPA/PERPHENAZINE [VA Drug Interaction],C56^6371^
7462,topotecan,amiodarone,2,Significant,AMIODARONE/TOPOTECAN HYDROCHLORIDE [VA Drug Interaction],C56^7193^
3868,crizotinib,dronedarone,2,Significant,CRIZOTINIB/DRONEDARONE [VA Drug Interaction],C56^5787^
2552,etravirine,fosamprenavir,2,Critical,ETRAVIRINE/FOSAMPRENAVIR [VA Drug Interaction],C56^3735^
7242,imatinib,fosphenytoin,2,Significant,FOSPHENYTOIN SODIUM/IMATINIB [VA Drug Interaction],C56^5729^
6304,metocurine,streptomycin,2,Significant,METOCURINE IODIDE/STREPTOMYCIN [VA Drug Interaction],C23304526867800
987,erythromycin,phenprocoumon,2,Significant,ERYTHROMYCIN/PHENPROCOUMON [VA Drug Interaction],C23304061927703
1572,ketoconazole,nortriptyline,2,Critical,KETOCONAZOLE/NORTRIPTYLINE [VA Drug Interaction],C23306115362986
5714,ibrutinib,deferiprone,2,Significant,DEFERIPRONE/IBRUTINIB [VA Drug Interaction],C56^9962^
4266,voriconazole,primidone,2,Critical,PRIMIDONE/VORICONAZOLE [VA Drug Interaction],C56^6447^
6426,ergotamine,nelfinavir,2,Critical,ERGOTAMINE TARTRATE/NELFINAVIR MESYLATE [VA Drug Interaction],C23305231041654
7192,toremifene,fosphenytoin,2,Significant,FOSPHENYTOIN SODIUM/TOREMIFENE CITRATE [VA Drug Interaction],C56^5440^
1078,carbamazepine,estrone,2,Critical,CARBAMAZEPINE/ESTRONE [VA Drug Interaction],C23304342133427
4850,tacrolimus,rifabutin,2,Significant,RIFABUTIN/TACROLIMUS [VA Drug Interaction],C56^7424^
6540,ergotamine,voriconazole,2,Critical,ERGOTAMINE TARTRATE/VORICONAZOLE [VA Drug Interaction],C23306246812374
6717,escitalopram,sumatriptan,2,Significant,ESCITALOPRAM OXALATE/SUMATRIPTAN [VA Drug Interaction],C56.3052
15513,Strong CYP2A6 Inducers,CYP2A6 Substrates,3,Potentially significant,Strong CYP2A6 Inducers - CYP2A6 Substrates,CYP2A6 inducers-substrates
7002,mycophenolic acid,norethisterone,2,Significant,MYCOPHENOLATE/NORETHINDRONE [VA Drug Interaction],C56^4829^
1032,betamethasone,pyridostigmine,2,Significant,BETAMETHASONE/PYRIDOSTIGMINE [VA Drug Interaction],C23304209802083
1610,dofetilide,disopyramide,2,Critical,DISOPYRAMIDE/DOFETILIDE [VA Drug Interaction],C23306284139185
819,rifabutin,saquinavir,2,Significant,RIFABUTIN/SAQUINAVIR [VA Drug Interaction],C23303642856284
4963,medroxyprogesterone,tipranavir,2,Significant,MEDROXYPROGESTERONE/TIPRANAVIR [VA Drug Interaction],C56^7641^
2103,citalopram,pimozide,2,Critical,CITALOPRAM/PIMOZIDE [VA Drug Interaction],C56.3115
2415,maraviroc,voriconazole,2,Significant,MARAVIROC/VORICONAZOLE [VA Drug Interaction],C56.3558
3054,saquinavir,octreotide,2,Significant,OCTREOTIDE/SAQUINAVIR [VA Drug Interaction],C56^4523^
5445,isoflurane,dobutamine,2,Significant,DOBUTAMINE/ISOFLURANE [VA Drug Interaction],C56^9207^
5347,dabrafenib,ketoconazole,2,Significant,DABRAFENIB/KETOCONAZOLE [VA Drug Interaction],C56^8835^
4133,disopyramide,levofloxacin,2,Significant,DISOPYRAMIDE/LEVOFLOXACIN [VA Drug Interaction],C56^6272^
6434,methysergide,nelfinavir,2,Critical,METHYSERGIDE/NELFINAVIR MESYLATE [VA Drug Interaction],C23305283716226
4864,temsirolimus,rifapentine,2,Significant,RIFAPENTINE/TEMSIROLIMUS [VA Drug Interaction],C56^7441^
6697,nelfinavir,vardenafil,2,Significant,NELFINAVIR MESYLATE/VARDENAFIL [VA Drug Interaction],C23308160624325
4708,bosutinib,nizatidine,2,Significant,BOSUTINIB/NIZATIDINE [VA Drug Interaction],C56^7177^
117,cimetidine,choline theophyllinate,2,Critical,CIMETIDINE/OXTRIPHYLLINE [VA Drug Interaction],C23303533559991
575,astemizole,ketoconazole,2,Critical,ASTEMIZOLE/KETOCONAZOLE [VA Drug Interaction],C23303237320944
2375,desipramine,valproic acid,2,Significant,DESIPRAMINE/VALPROIC ACID [VA Drug Interaction],C56.3506
15157,oxymorphone,nalbuphine,2,Significant,NALBUPHINE/OXYMORPHONE [VA Drug Interaction],C56^6590^
5198,dexamethasone,risperidone,2,Significant,DEXAMETHASONE/RISPERIDONE [VA Drug Interaction],C56^8038^
7941,lithium,quinethazone,2,Critical,LITHIUM/QUINETHAZONE [VA Drug Interaction],C23302891206284
3770,dasatinib,ketoconazole,2,Significant,DASATINIB/KETOCONAZOLE [VA Drug Interaction],C56^5650^
1202,amitriptyline,rifapentine,2,Significant,AMITRIPTYLINE/RIFAPENTINE [VA Drug Interaction],C23304755805276
4578,cobicistat,romidepsin,2,Significant,COBICISTAT/ROMIDEPSIN [VA Drug Interaction],C56^7025^
1154,buprenorphine,clonazepam,2,Significant,BUPRENORPHINE/CLONAZEPAM [VA Drug Interaction],C23304618364624
3665,rivaroxaban,phenylbutazone,2,Significant,PHENYLBUTAZONE/RIVAROXABAN [VA Drug Interaction],C56^5487^
4254,saxagliptin,nefazodone,2,Critical,NEFAZODONE/SAXAGLIPTIN [VA Drug Interaction],C56^6431^
899,encainide,ritonavir,2,Significant,ENCAINIDE/RITONAVIR [VA Drug Interaction],C23303837496385
931,clonidine,penbutolol,2,Significant,CLONIDINE/PENBUTOLOL [VA Drug Interaction],C23303908992902
3238,telithromycin,nilotinib,2,Significant,NILOTINIB/TELITHROMYCIN [VA Drug Interaction],C56^4776^
343,ibuprofen,warfarin,2,Significant,IBUPROFEN/WARFARIN [VA Drug Interaction],C23302933138150
1411,ofloxacin,warfarin,2,Significant,OFLOXACIN/WARFARIN [VA Drug Interaction],C23305478811133
1223,protriptyline,rifapentine,2,Significant,PROTRIPTYLINE/RIFAPENTINE [VA Drug Interaction],C23304812446553
584,didanosine,enoxacin,2,Significant,DIDANOSINE/ENOXACIN [VA Drug Interaction],C23303252112768
5546,clozapine,nilotinib,2,Significant,CLOZAPINE/NILOTINIB [VA Drug Interaction],C56^9342^
2155,amitriptyline,ziprasidone,2,Significant,AMITRIPTYLINE/ZIPRASIDONE [VA Drug Interaction],C56.3186
1640,glimepiride,voriconazole,2,Significant,GLIMEPIRIDE/VORICONAZOLE [VA Drug Interaction],C23306378918829
1335,clarithromycin,lovastatin,2,Critical,CLARITHROMYCIN/LOVASTATIN [VA Drug Interaction],C23305210467252
7182,toremifene,indinavir,2,Significant,INDINAVIR SULFATE/TOREMIFENE CITRATE [VA Drug Interaction],C56^5430^
5522,clozapine,docetaxel,2,Significant,CLOZAPINE/DOCETAXEL [VA Drug Interaction],C56^9307^
5164,sodium oxybate,mesoridazine,2,Critical,MESORIDAZINE/SODIUM OXYBATE [VA Drug Interaction],C56^7989^
3893,everolimus,ketoconazole,2,Significant,EVEROLIMUS/KETOCONAZOLE [VA Drug Interaction],C56^5817^
248,carteolol,verapamil,2,Critical,CARTEOLOL/VERAPAMIL [VA Drug Interaction],C23302844568234
3914,buprenorphine,codeine,2,Significant,BUPRENORPHINE/CODEINE [VA Drug Interaction],C56^5842^
1664,vardenafil,erythromycin,2,Critical,ERYTHROMYCIN/VARDENAFIL [VA Drug Interaction],C23306492392189
4150,quinidine,nalidixic acid,2,Critical,NALIDIXIC ACID/QUINIDINE [VA Drug Interaction],C56^6303^
7475,topotecan,quinidine,2,Significant,QUINIDINE/TOPOTECAN HYDROCHLORIDE [VA Drug Interaction],C56^7206^
2527,ixabepilone,saquinavir,2,Significant,IXABEPILONE/SAQUINAVIR [VA Drug Interaction],C56^3702^
6993,zoledronic acid,glycerol,2,Significant,GLYCERIN/ZOLEDRONIC ACID [VA Drug Interaction],C56^4750^
1604,azithromycin,dofetilide,2,Significant,AZITHROMYCIN/DOFETILIDE [VA Drug Interaction],C23306272236555
2174,haloperidol,ranolazine,2,Critical,HALOPERIDOL/RANOLAZINE [VA Drug Interaction],C56.3209
4608,enzalutamide,warfarin,2,Significant,ENZALUTAMIDE/WARFARIN [VA Drug Interaction],C56^7057^
7511,methylphenobarbital,ciclosporin,2,Significant,CYCLOSPORINE/MEPHOBARBITAL [VA Drug Interaction],C56^7376^
5541,clozapine,mercaptopurine,2,Significant,CLOZAPINE/MERCAPTOPURINE [VA Drug Interaction],C56^9335^
4155,bortezomib,carbamazepine,2,Significant,BORTEZOMIB/CARBAMAZEPINE [VA Drug Interaction],C56^6309^
6029,aluminium phosphate,lomefloxacin,2,Significant,ALUMINUM PHOSPHATE/LOMEFLOXACIN [VA Drug Interaction],C23303270437723
2070,frovatriptan,sertraline,2,Significant,FROVATRIPTAN/SERTRALINE [VA Drug Interaction],C56.3064
4379,conivaptan,simvastatin,2,Critical,CONIVAPTAN/SIMVASTATIN [VA Drug Interaction],C56^6594^
3162,colchicine,lopinavir,2,Significant,COLCHICINE/LOPINAVIR [VA Drug Interaction],C56^4686^
4362,mifepristone,estradiol,2,Significant,ESTRADIOL/MIFEPRISTONE [VA Drug Interaction],C56^6246^
4315,methotrexate,carbenicillin,2,Critical,CARBENICILLIN/METHOTREXATE [VA Drug Interaction],C56^6540^
758,clomipramine,selegiline,2,Critical,CLOMIPRAMINE/SELEGILINE [VA Drug Interaction],C23303550858000
1725,pentobarbital,sodium oxybate,2,Critical,PENTOBARBITAL/SODIUM OXYBATE [VA Drug Interaction],C23306818628624
4845,tacrolimus,hexobarbital,2,Significant,HEXOBARBITAL/TACROLIMUS [VA Drug Interaction],C56^7418^
4541,azithromycin,mesoridazine,2,Significant,AZITHROMYCIN/MESORIDAZINE [VA Drug Interaction],C56^6975^
6782,indinavir,maraviroc,2,Significant,INDINAVIR SULFATE/MARAVIROC [VA Drug Interaction],C56.3551
4815,tranylcypromine,frovatriptan,2,Critical,FROVATRIPTAN/TRANYLCYPROMINE [VA Drug Interaction],C56^7369^
7180,toremifene,atazanavir,2,Significant,ATAZANAVIR/TOREMIFENE CITRATE [VA Drug Interaction],C56^5428^
2219,darunavir,triazolam,2,Critical,DARUNAVIR/TRIAZOLAM [VA Drug Interaction],C56.3276
4787,mifepristone,simvastatin,2,Critical,MIFEPRISTONE/SIMVASTATIN [VA Drug Interaction],C56^7330^
7348,prochlorperazine,ropinirole,2,Significant,PROCHLORPERAZINE/ROPINIROLE HYDROCHLORIDE [VA Drug Interaction],C56^6386^
174,atazanavir,rifabutin,2,Significant,ATAZANAVIR SO4/RIFABUTIN [VA Drug Interaction],C56.3643
6610,linezolid,venlafaxine,2,Critical,LINEZOLID/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction],C23307252298266
7305,topotecan,ritonavir,2,Significant,RITONAVIR/TOPOTECAN HYDROCHLORIDE [VA Drug Interaction],C56^6037^
4771,cobicistat,ritonavir,2,Critical,COBICISTAT/RITONAVIR [VA Drug Interaction],C56^7305^
5674,vortioxetine,sumatriptan,2,Significant,SUMATRIPTAN/VORTIOXETINE [VA Drug Interaction],C56^9895^
963,anisindione,cholestyramine,2,Significant,ANISINDIONE/CHOLESTYRAMINE [VA Drug Interaction],C23303979992149
7523,tofacitinib,indinavir,2,Significant,INDINAVIR SULFATE/TOFACITINIB [VA Drug Interaction],C56^7447^
6267,rifampicin,trimipramine,2,Significant,RIFAMPIN/TRIMIPRAMINE [VA Drug Interaction],C23304321860180
6323,nelfinavir,rifapentine,2,Critical,NELFINAVIR MESYLATE/RIFAPENTINE [VA Drug Interaction],C23304588223363
7471,topotecan,erythromycin,2,Significant,ERYTHROMYCIN/TOPOTECAN HYDROCHLORIDE [VA Drug Interaction],C56^7202^
78,tolvaptan,mibefradil,2,Critical,MIBEFRADIL DIHYDROCHLORIDE/TOLVAPTAN [VA Drug Interaction],C56^6517^
402,phenelzine,pseudoephedrine,2,Critical,PHENELZINE/PSEUDOEPHEDRINE [VA Drug Interaction],C23302986506664
4943,estrone,tipranavir,2,Significant,ESTRONE/TIPRANAVIR [VA Drug Interaction],C56^7609^
1782,cisapride,trifluoperazine,2,Critical,CISAPRIDE/TRIFLUOPERAZINE [VA Drug Interaction],C23307010285106
2217,darunavir,tadalafil,2,Significant,DARUNAVIR/TADALAFIL [VA Drug Interaction],C56.3274
6248,aciclovir,rifampicin,2,Critical,ACYCLOVIR/RIFAMPIN [VA Drug Interaction],C23304245485389
4697,bosutinib,ritonavir,2,Significant,BOSUTINIB/RITONAVIR [VA Drug Interaction],C56^7164^
2685,methadone,zidovudine,2,Significant,METHADONE/ZIDOVUDINE [VA Drug Interaction],C56^3911^
5666,vortioxetine,isocarboxazid,2,Critical,ISOCARBOXAZID/VORTIOXETINE [VA Drug Interaction],C56^9885^
3151,pitavastatin,fenofibrate,2,Significant,FENOFIBRATE/PITAVASTATIN [VA Drug Interaction],C56^4666^
4825,everolimus,secobarbital,2,Significant,EVEROLIMUS/SECOBARBITAL [VA Drug Interaction],C56^7393^
1618,diltiazem,dofetilide,2,Significant,DILTIAZEM/DOFETILIDE [VA Drug Interaction],C23306300150717
6558,vardenafil,delavirdine,2,Significant,DELAVIRDINE MESYLATE/VARDENAFIL [VA Drug Interaction],C23306502522247
4439,fingolimod,carvedilol,2,Critical,CARVEDILOL/FINGOLIMOD [VA Drug Interaction],C56^6666^
6915,sibutramine,citalopram,2,Critical,CITALOPRAM/SIBUTRAMINE HYDROCHLORIDE [VA Drug Interaction],C56^4390^
4279,fesoterodine,posaconazole,2,Significant,FESOTERODINE/POSACONAZOLE [VA Drug Interaction],C56^6469^
2335,itraconazole,maraviroc,2,Significant,ITRACONAZOLE/MARAVIROC [VA Drug Interaction],C56.3464
640,furosemide,quinapril,2,Significant,FUROSEMIDE/QUINAPRIL [VA Drug Interaction],C23303320410834
3702,potassium chloride,procyclidine,2,Significant,POTASSIUM CHLORIDE/PROCYCLIDINE [VA Drug Interaction],C56^5549^
4762,cobicistat,amprenavir,2,Critical,AMPRENAVIR/COBICISTAT [VA Drug Interaction],C56^7293^
6107,indinavir,midazolam,2,Critical,INDINAVIR SULFATE/MIDAZOLAM [VA Drug Interaction],C23303682525572
7398,rifabutin,glibenclamide,2,Significant,GLYBURIDE/RIFABUTIN [VA Drug Interaction],C56^6554^
3368,trazodone,telithromycin,2,Significant,TELITHROMYCIN/TRAZODONE [VA Drug Interaction],C56^5021^
6603,erythromycin,halofantrine,2,Critical,ERYTHROMYCIN/HALOFANTRINE HYDROCHLORIDE [VA Drug Interaction],C23307188110779
4785,mifepristone,pimozide,2,Critical,MIFEPRISTONE/PIMOZIDE [VA Drug Interaction],C56^7327^
2731,ethotoin,fluorouracil,2,Significant,ETHOTOIN/FLUOROURACIL [VA Drug Interaction],C56^4015^
1370,efavirenz,alprazolam,2,Critical,ALPRAZOLAM/EFAVIRENZ [VA Drug Interaction],C23305328870568
2449,frovatriptan,linezolid,2,Critical,FROVATRIPTAN/LINEZOLID [VA Drug Interaction],C56.3603
6177,thiamazole,phenprocoumon,2,Significant,METHIMAZOLE/PHENPROCOUMON [VA Drug Interaction],C23303951974063
1448,cidofovir,tobramycin,2,Critical,CIDOFOVIR/TOBRAMYCIN [VA Drug Interaction],C23305587678880
1485,ketoconazole,tacrolimus,2,Significant,KETOCONAZOLE/TACROLIMUS [VA Drug Interaction],C23305751645251
5747,simeprevir,diltiazem,2,Significant,DILTIAZEM/SIMEPREVIR [VA Drug Interaction],C56^10015^
4670,buprenorphine,bretylium,2,Significant,BRETYLIUM/BUPRENORPHINE [VA Drug Interaction],C56^7133^
2516,prednisone,warfarin,2,Significant,PREDNISONE/WARFARIN [VA Drug Interaction],C56.3688
5629,tranylcypromine,tetracaine,2,Critical,TETRACAINE/TRANYLCYPROMINE [VA Drug Interaction],C56^9835^
5657,vortioxetine,fenfluramine,2,Critical,FENFLURAMINE/VORTIOXETINE [VA Drug Interaction],C56^9874^
3109,quinine,sotalol,2,Significant,QUININE/SOTALOL [VA Drug Interaction],C56^4590^
5325,apixaban,rivaroxaban,2,Significant,APIXABAN/RIVAROXABAN [VA Drug Interaction],C56^8803^
3069,saquinavir,chloroquine,2,Significant,CHLOROQUINE/SAQUINAVIR [VA Drug Interaction],C56^4543^
5793,sofosbuvir,rifabutin,2,Critical,RIFABUTIN/SOFOSBUVIR [VA Drug Interaction],C56^10070^
1394,amprenavir,quinidine,2,Significant,AMPRENAVIR/QUINIDINE [VA Drug Interaction],C23305398389739
5261,bedaquiline,atazanavir,2,Significant,ATAZANAVIR/BEDAQUILINE [VA Drug Interaction],C56^8127^
822,indomethacin,trandolapril,2,Significant,INDOMETHACIN/TRANDOLAPRIL [VA Drug Interaction],C23303646119548
7451,lumefantrine,fosphenytoin,2,Critical,FOSPHENYTOIN SODIUM/LUMEFANTRINE [VA Drug Interaction],C56^7115^
3794,pazopanib,boceprevir,2,Significant,BOCEPREVIR/PAZOPANIB [VA Drug Interaction],C56^5682^
1182,moxifloxacin,thioridazine,2,Critical,MOXIFLOXACIN/THIORIDAZINE [VA Drug Interaction],C23304693202907
3038,saquinavir,budesonide,2,Significant,BUDESONIDE/SAQUINAVIR [VA Drug Interaction],C56^4506^
6527,phenelzine,tramadol,2,Critical,PHENELZINE/TRAMADOL HYDROCHLORIDE [VA Drug Interaction],C23306181082232
7745,simeprevir,rifampicin,2,Significant,RIFAMPIN/SIMEPREVIR [VA Drug Interaction],C56^10054^
1733,sodium oxybate,triazolam,2,Critical,SODIUM OXYBATE/TRIAZOLAM [VA Drug Interaction],C23306842987307
6537,ergotamine,itraconazole,2,Critical,ERGOTAMINE TARTRATE/ITRACONAZOLE [VA Drug Interaction],C23306228846124
1263,itraconazole,vinblastine,2,Critical,ITRACONAZOLE/VINBLASTINE [VA Drug Interaction],C23304903777156
3832,imatinib,primidone,2,Significant,IMATINIB/PRIMIDONE [VA Drug Interaction],C56^5731^
4096,telaprevir,alprazolam,2,Significant,ALPRAZOLAM/TELAPREVIR [VA Drug Interaction],C56^6146^
3114,pitavastatin,erythromycin,2,Critical,ERYTHROMYCIN/PITAVASTATIN [VA Drug Interaction],C56^4611^
2499,hydrocortisone,moxifloxacin,2,Significant,HYDROCORTISONE/MOXIFLOXACIN [VA Drug Interaction],C56.3668
5565,clozapine,sulfasalazine,2,Significant,CLOZAPINE/SULFASALAZINE [VA Drug Interaction],C56^9366^
961,amobarbital,phenprocoumon,2,Critical,AMOBARBITAL/PHENPROCOUMON [VA Drug Interaction],C23303977758625
6037,cimetidine,venlafaxine,2,Significant,CIMETIDINE/VENLAFAXINE HYDROCHLORIDE [VA Drug Interaction],C23303375158574
7108,rilpivirine,algeldrate,2,Significant,ALUMINUM HYDROXIDE/RILPIVIRINE [VA Drug Interaction],C56^5333^
6400,alprazolam,indinavir,2,Critical,ALPRAZOLAM/INDINAVIR SULFATE [VA Drug Interaction],C23305132775813
2925,exenatide,levofloxacin,2,Significant,EXENATIDE/LEVOFLOXACIN [VA Drug Interaction],C56^4310^
5467,sevoflurane,dobutamine,2,Significant,DOBUTAMINE/SEVOFLURANE [VA Drug Interaction],C56^9240^
792,clomipramine,clonidine,2,Significant,CLOMIPRAMINE/CLONIDINE [VA Drug Interaction],C23303583886220
937,anisindione,clofibrate,2,Critical,ANISINDIONE/CLOFIBRATE [VA Drug Interaction],C23303915478643
2122,fosamprenavir,rifabutin,2,Significant,FOSAMPRENAVIR/RIFABUTIN [VA Drug Interaction],C56.3141
7007,mycophenolic acid,omeprazole,2,Significant,MYCOPHENOLATE/OMEPRAZOLE [VA Drug Interaction],C56^4834^
7667,enflurane,salbutamol,2,Significant,ALBUTEROL/ENFLURANE [VA Drug Interaction],C56^9133^
5326,apixaban,ticagrelor,2,Significant,APIXABAN/TICAGRELOR [VA Drug Interaction],C56^8806^
500,potassium chloride,spironolactone,2,Significant,POTASSIUM CHLORIDE/SPIRONOLACTONE [VA Drug Interaction],C23303133553007
4992,potassium iodide,valsartan,2,Significant,POTASSIUM IODIDE/VALSARTAN [VA Drug Interaction],C56^7681^
6563,ethinylestradiol,topiramate,2,Significant,ETHINYL ESTRADIOL/TOPIRAMATE [VA Drug Interaction],C23306582402232
585,didanosine,lomefloxacin,2,Significant,DIDANOSINE/LOMEFLOXACIN [VA Drug Interaction],C23303252809225
2791,telithromycin,triazolam,2,Significant,TELITHROMYCIN/TRIAZOLAM [VA Drug Interaction],C56^4102^
5330,tamoxifen,abiraterone,2,Significant,ABIRATERONE/TAMOXIFEN [VA Drug Interaction],C56^8813^
5424,enflurane,ephedrine,2,Significant,ENFLURANE/EPHEDRINE [VA Drug Interaction],C56^9142^
3871,crizotinib,thioridazine,2,Significant,CRIZOTINIB/THIORIDAZINE [VA Drug Interaction],C56^5792^
6333,fosamprenavir,rifampicin,2,Critical,FOSAMPRENAVIR/RIFAMPIN [VA Drug Interaction],C23304676536543
5663,vortioxetine,quinidine,2,Significant,QUINIDINE/VORTIOXETINE [VA Drug Interaction],C56^9881^
3366,trazodone,clarithromycin,2,Significant,CLARITHROMYCIN/TRAZODONE [VA Drug Interaction],C56^5019^
7036,lurasidone,rifampicin,2,Critical,LURASIDONE HYDROCHLORIDE/RIFAMPIN [VA Drug Interaction],C56^4976^
280,metoprolol,verapamil,2,Critical,METOPROLOL/VERAPAMIL [VA Drug Interaction],C23302894043237
5464,isoflurane,vilanterol,2,Significant,ISOFLURANE/VILANTEROL [VA Drug Interaction],C56^9232^
15509,Strong CYP2C8 Inhibitors,CYP2C8 Substrates,3,Potentially significant,Strong CYP2C8 Inhibitors - CYP2C8 Substrates,CYP2C8 inhibitors-substrates
2744,fentanyl,isocarboxazid,2,Critical,FENTANYL/ISOCARBOXAZID [VA Drug Interaction],C56^4028^
7948,lithium,mefenamic acid,2,Significant,LITHIUM/MEFENAMIC ACID [VA Drug Interaction],C23304380138257
7644,tamoxifen,terbinafine,2,Significant,TAMOXIFEN/TERBINAFINE HYDROCHLORIDE [VA Drug Interaction],C56^8823^
2609,isocarboxazid,tetrabenazine,2,Critical,ISOCARBOXAZID/TETRABENAZINE [VA Drug Interaction],C56^3816^
3382,trazodone,saquinavir,2,Critical,SAQUINAVIR/TRAZODONE [VA Drug Interaction],C56^5037^
5508,clozapine,chlorambucil,2,Significant,CHLORAMBUCIL/CLOZAPINE [VA Drug Interaction],C56^9293^
4695,bosutinib,itraconazole,2,Significant,BOSUTINIB/ITRACONAZOLE [VA Drug Interaction],C56^7162^
1626,celecoxib,warfarin,2,Significant,CELECOXIB/WARFARIN [VA Drug Interaction],C23306341393389
1701,danazol,warfarin,2,Significant,DANAZOL/WARFARIN [VA Drug Interaction],C23306726871711
361,indomethacin,propranolol,2,Significant,INDOMETHACIN/PROPRANOLOL [VA Drug Interaction],C23302949713161
2177,aluminum carbonate,moxifloxacin,2,Significant,ALUMINUM CARBONATE/MOXIFLOXACIN [VA Drug Interaction],C56.3214
2576,nefazodone,temsirolimus,2,Significant,NEFAZODONE/TEMSIROLIMUS [VA Drug Interaction],C56^3767^
3704,vemurafenib,artemether,2,Significant,ARTEMETHER/VEMURAFENIB [VA Drug Interaction],C56^5551^
86,oxycodone,mibefradil,2,Significant,MIBEFRADIL DIHYDROCHLORIDE/OXYCODONE [VA Drug Interaction],C56^6649^
4449,fingolimod,amiodarone,2,Critical,AMIODARONE/FINGOLIMOD [VA Drug Interaction],C56^6677^
2208,darunavir,lovastatin,2,Critical,DARUNAVIR/LOVASTATIN [VA Drug Interaction],C56.3262
2003,darifenacin,imipramine,2,Significant,DARIFENACIN/IMIPRAMINE [VA Drug Interaction],C23308024977755
7225,citalopram,toremifene,2,Significant,CITALOPRAM/TOREMIFENE CITRATE [VA Drug Interaction],C56^5624^
4063,levofloxacin,dronedarone,2,Significant,DRONEDARONE/LEVOFLOXACIN [VA Drug Interaction],C56^6027^
5916,secobarbital,ciclosporin,2,Significant,CYCLOSPORINE/SECOBARBITAL [VA Drug Interaction],C56^7380^
569,azithromycin,terfenadine,2,Critical,AZITHROMYCIN/TERFENADINE [VA Drug Interaction],C23303232742708
3503,aliskiren,itraconazole,2,Significant,ALISKIREN/ITRACONAZOLE [VA Drug Interaction],C56^5179^
3986,clobazam,ulipristal acetate,2,Significant,CLOBAZAM/ULIPRISTAL ACETATE [VA Drug Interaction],C56^5938^
