id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
6493468,2834,Dyslexia,10013932,PT,18.972,10.266,15,183214,319,34773383
6476067,2245,Blood pressure systolic abnormal,10005757,PT,11.91,10.576,4,202636,3944,34750347
6598026,1231,Accidental exposure to product,10073317,PT,10.952,10.281,38,203564,12764,34740565
6607124,1579,Catecholamine crisis,10081751,PT,17.381,10.387,5,51571,34,34905321
6531592,659,Pelvic abscess,10034236,PT,32.284,10.515,24,95242,915,34860750
6481839,1232,Cholinergic syndrome,10008674,PT,27.952,12.762,16,65429,571,34890915
6548803,845,Tendonitis,10043255,PT,11.013,10.03,4,83341,9136,34864450
6526670,708,Nipple exudate bloody,10029418,PT,21.93,10.943,6,201456,4,34755465
6608280,2809,Immune-mediated myositis,10083073,PT,23.098,21.733,7,1613,2076,34953235
6532716,4933,Plasma cell myeloma,10035226,PT,52.301,14.443,8,65300,42029,34849594
6512209,960,Influenza,10022000,PT,22.146,14.221,55,84445,49611,34822820
6590283,2677,Bronchial wall thickening,10067182,PT,159.414,11.254,75,88082,1293,34867481
6487199,2525,Dehydration,10012174,PT,110.427,14.306,36,56332,129933,34770630
6582536,183,Renal mass,10062104,PT,12.298,11.156,43,350837,1761,34604290
6589679,2552,Ureteric anastomosis complication,10066861,PT,23.172,11.088,9,171227,44,34785651
6561300,1771,Ejection fraction decreased,10050528,PT,11.472,10.716,44,152947,19110,34784830
6565430,2870,Oedematous pancreatitis,10052400,PT,31.692,10.23,18,85675,479,34870759
6522634,4909,Mycobacterium kansasii infection,10028447,PT,21.599,16.444,8,21294,325,34935304
6500268,535,Fungal infection,10017533,PT,20.891,16.066,36,21272,15899,34919724
6541841,2337,Salivary hypersecretion,10039424,PT,110.424,11.618,154,139963,8490,34808324
6577983,1821,Klebsiella infection,10061259,PT,29.885,20.96,20,7395,8511,34941005
6508452,2337,Hyperprolactinaemia,10020737,PT,151.739,11.618,89,140028,1507,34815307
6489387,2803,Differential white blood cell count abnormal,10012785,PT,51.798,11.496,44,135926,1415,34819546
6536226,1725,Psoriasis,10037153,PT,41.916,11.051,521,304871,38291,34613248
6476745,2245,Body temperature decreased,10005910,PT,36.313,10.576,15,202625,13019,34741272
6475551,1393,Blood pressure diastolic abnormal,10005736,PT,20.515,11.343,32,57655,4786,34894458
6609083,1559,Product administered by wrong person,10084371,PT,17.424,13.919,4,60273,7,34896647
6490049,2253,Disturbance in attention,10013496,PT,80.2,11.679,110,405195,25835,34525791
6510051,1783,Hypokalaemia,10021015,PT,116.583,16.939,121,11966,58093,34886751
6604100,2138,Contraindicated product administered,10078504,PT,92.393,21.159,63,9517,21418,34925933
6548609,2356,Tardive dyskinesia,10043118,PT,12.735,10.692,6,168861,5784,34782280
6602754,5139,Needle fatigue,10077304,PT,128.105,15.197,42,29529,839,34926521
