id,struct_id,meddra_name,meddra_code,level,llr,llr_threshold,drug_ae,drug_no_ae,no_drug_ae,no_drug_no_ae
13568223,1482,Tumour perforation,10064938,PT,75.263,17.711,25,90917,540,111221745
13418890,4706,Osteoarthritis,10031161,PT,215.222,77.107,276,48845,129848,111134258
13422340,2358,Palmar erythema,10033551,PT,11.053,9.656,26,389851,2474,110920876
13300199,1751,Cartilage injury,10007710,PT,14.734,11.642,80,1504714,2933,109805500
13414435,1854,Nocardiosis,10029444,PT,17.115,11.623,21,69356,6672,111237178
13575230,1464,Contrast media allergy,10066973,PT,146.594,25.137,35,6121,3527,111303544
13400892,1505,Migraine,10027599,PT,53.586,12.019,151,47294,133036,111132746
13581197,4875,Hepatitis C RNA increased,10068377,PT,66.131,23.323,15,12487,586,111300139
13366544,1112,Hypercholesterolaemia,10020603,PT,14.305,13.745,20,176777,34145,111102285
13510904,1854,Eye pruritus,10052140,PT,16.839,11.623,48,69329,29072,111214778
13513741,1982,Drug tolerance decreased,10052805,PT,19.134,11.266,12,234158,22657,111056400
13360734,4298,Hepatic encephalopathy,10019660,PT,17.663,10.526,31,292372,29195,110991629
13610008,1258,Contraindicated product administered,10078504,PT,1227.989,10.382,484,951514,292490,110068739
13370109,4191,Hypertonic bladder,10020853,PT,49.459,15.761,21,13520,6231,111293455
13285531,1990,Blood copper increased,10005443,PT,13.793,9.959,7,827060,44,110486116
13466947,597,Swelling,10042674,PT,876.082,13.808,1844,174774,362939,110773670
13540656,4298,Arterial haemorrhage,10060964,PT,21.867,10.526,33,292370,3000,111017824
13283775,1883,Blindness,10005169,PT,10.906,9.97,206,352507,45885,110914629
13435022,1585,Pre-existing condition improved,10036495,PT,24.718,13.79,18,18390,11233,111283586
13285420,66,Blood cholesterol increased,10005425,PT,13.914,11.932,10,31582,130290,111151345
13441174,1385,Pulmonary tuberculosis,10037440,PT,11.128,9.433,13,398975,10619,110903620
13506802,5393,Malignant neoplasm progression,10051398,PT,56.348,52.145,23,441,185466,111127297
13598905,1231,Joint noise,10074329,PT,18.322,9.988,92,856046,5818,110451271
13286007,4967,Blood creatinine decreased,10005482,PT,22.571,21.669,3,367522,9913,110935789
13403552,2562,Muscle haemorrhage,10028309,PT,14.146,10.07,38,201928,7614,111103647
13402595,4978,Mucosal inflammation,10028116,PT,696.053,12.974,182,1355435,100374,109857236
13523315,5141,Haemorrhagic transformation stroke,10055677,PT,2811.913,20.149,517,28592,2676,111281442
13491106,3302,Acute generalised exanthematous pustulosis,10048799,PT,239.744,34.961,75,6361,19858,111286933
13602043,1816,Stoma site discharge,10075512,PT,31.711,9.65,34,210474,3057,111099662
13358280,4283,"Hallucination, visual",10019075,PT,27.375,14.562,37,22498,39903,111250789
13385169,3959,Irritable bowel syndrome,10023003,PT,58.418,21.456,65,12597,102514,111198051
13522729,4978,Mean platelet volume decreased,10055053,PT,21.623,12.974,99,1355518,3770,109953840
13483048,489,Visual field defect,10047555,PT,22.908,10.189,53,162004,12078,111139092
13532907,5690,Enterocolitis infectious,10058838,PT,108.361,48.39,24,2719,3930,111306554
13565646,1962,Complication of device insertion,10064538,PT,26.062,18.494,12,7056,8273,111297886
