id,pmid,doi,document_id,type,authors,title,isbn10,url,journal,volume,issue,dp_year,pages
326,,,BLA:125460,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125460s000lbl.pdf,,,,2014.0,
2939,,,BLA:761156,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761156s000lbl.pdf,,,,2020.0,
375,23063522.0,10.1016/j.bmc.2012.09.030,,JOURNAL ARTICLE,"Wang J, Mook RA, Lu J, Gooden DM, Ribeiro A, Guo A, Barak LS, Lyerly HK, Chen W",Identification of a novel Smoothened antagonist that potently suppresses Hedgehog signaling.,,,Bioorg. Med. Chem.,20,22,2012.0,6751-7
2924,32936437.0,10.1007/s40265-020-01404-x,,JOURNAL ARTICLE,Markham A,Belantamab Mafodotin: First Approval,,,Drugs,80,15,2020.0,1607-1613
398,6121964.0,,,JOURNAL ARTICLE,Walshe JM,Treatment of Wilson's disease with trientine (triethylene tetramine) dihydrochloride.,,,Lancet,1,8273,1982.0,643-7
2720,,,NDA:213217,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/213217s000lbl.pdf,,,,2019.0,
119,1620298.0,,,JOURNAL ARTICLE,,"Therapeutic trial of cerebral vasospasm with the serine protease inhibitor, FUT-175, administered in the acute stage after subarachnoid hemorrhage",,,Neurosurgery,30,3,1992.0,358-63
3227,24323472.0,10.1128/AAC.02145-13,,JOURNAL ARTICLE,"Jimenez-Ortigosa C, Paderu P, Motyl MR, Perlin DS",Enfumafungin derivative MK-3118 shows increased in vitro potency against clinical echinocandin-resistant Candida Species and Aspergillus species isolates,,,Antimicrob Agents Chemother,58,2,2014.0,1248-1251
2419,26559125.0,10.1124/jpet.115.227793,,JOURNAL ARTICLE,"Shi L, Lehto SG, Zhu DX, Sun H, Zhang J, Smith BP, Immke DC, Wild KD, Xu C","Pharmacologic Characterization of AMG 334, a Potent and Selective Human Monoclonal Antibody against the Calcitonin Gene-Related Peptide Receptor.",,,J. Pharmacol. Exp. Ther.,356,1,2016.0,223-31
148,15331566.0,,,JOURNAL ARTICLE,"Baggio LL, Huang Q, Brown TJ, Drucker DJ","A recombinant human glucagon-like peptide (GLP)-1-albumin protein (albugon) mimics peptidergic activation of GLP-1 receptor-dependent pathways coupled with satiety, gastrointestinal motility, and glucose homeostasis.",,,Diabetes,53,9,2004.0,2492-500
192,,,BLA:125390,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125390s004lbl.pdf,,,,2014.0,
3715,37449459.0,10.1021/acs.jmedchem.3c00481,,JOURNAL ARTICLE,"Kawashima H, Watanabe R, Esaki T, Kuroda M, Nagao C, Natsume-Kitatani Y, Ohashi R, Komura H, Mizuguchi K",DruMAP:A Novel Drug Metabolism and Pharmacokinetics Analysis Platform,,,J Med Chem,66,14,2023.0,9697–9709
68,2572952.0,10.1016/0024-3205(89)90040-4,,JOURNAL ARTICLE,,"The partial opiate receptor agonists, dezocine and ciramadol act as mu receptor antagonists at the feline ileocecal sphincter.",,,Life Sci,,,1989.0,
3087,8035423.0,10.1021/jm00040a008,,JOURNAL ARTICLE,"Rosowsky A, Bader H, Wright JE, Keyomarsi K, Matherly LH","Synthesis and biological activity of N omega-hemiphthaloyl-alpha,omega- diaminoalkanoic acid analogues of aminopterin and 3',5-dichloroaminopterin",,,J Med Chem,37,14,1994.0,2167-2174
47,16332435.0,10.1016/j.bmcl.2005.11.047,,JOURNAL ARTICLE,,"Design and synthesis of a novel, achiral class of highly potent and selective, orally active neurokinin-1 receptor antagonists.",,,Bioorg Med Chem Lett,,,2006.0,
3380,,,BLA:761195,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2022/https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761195s000lbl.pdf,,,,2021.0,
2316,19183407.0,10.1111/j.1600-0609.2008.01198.x,,JOURNAL ARTICLE,"Fukushima-Shintani M, Suzuki K, Iwatsuki Y, Abe M, Sugasawa K, Hirayama F, Kawasaki T, Nakahata T",AKR-501 (YM477) a novel orally-active thrombopoietin receptor agonist.,,,Eur. J. Haematol.,82,4,2009.0,247-54
3701,35626122.0,10.3390/cancers14102518,,JOURNAL ARTICLE,"Wu L, Huang Y, Sienkiewicz J, Sun J, Guiang L, Li F, Yang L, Golubovskaya V",Bispecific BCMA-CD3 antibodies block multiple myeloma tumor growth,,,Cancers (Basel),14,10,2022.0,2518
2709,,,NDA:212725,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/212725s000lbl.pdf,,,,2019.0,
140,15322733.0,,,JOURNAL ARTICLE,"Knight AR, Misra A, Quirk K, Benwell K, Revell D, Kennett G, Bickerdike M","Pharmacological characterisation of the agonist radioligand binding site of 5-HT(2A), 5-HT(2B) and 5-HT(2C) receptors.",,,Naunyn Schmiedebergs Arch. Pharmacol.,370,2,2004.0,114-23
515,21771637.0,10.1016/j.mce.2011.06.025,,JOURNAL ARTICLE,"Kolkhof P, Borden SA",Molecular pharmacology of the mineralocorticoid receptor: prospects for novel therapeutics.,,,Mol. Cell. Endocrinol.,350,2,2012.0,310-7
255,,,NDA:203214,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/203214s007lbl.pdf,,,,2014.0,
234,,,BLA:125104,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/125104s840s847s889lbl.pdf,,,,2013.0,
681,17553678.0,10.1016/j.bmcl.2007.05.066,,JOURNAL ARTICLE,"Yamazaki Y, Abe K, Toma T, Nishikawa M, Ozawa H, Okuda A, Araki T, Oda S, Inoue K, Shibuya K, Staels B, Fruchart JC",Design and synthesis of highly potent and selective human peroxisome proliferator-activated receptor alpha agonists.,,,Bioorg. Med. Chem. Lett.,17,16,2007.0,4689-93
3551,,,EMEA/H/C/005304,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/beyfortus-epar-product-information_en.pdf,,,,2022.0,
442,,,NDA:207981,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/207981s000lbl.pdf,,,,2015.0,
550,16891464.0,,,JOURNAL ARTICLE,"Rizvi MA, Ghias K, Davies KM, Ma C, Weinberg F, Munshi HG, Krett NL, Rosen ST","Enzastaurin (LY317615), a protein kinase Cbeta inhibitor, inhibits the AKT pathway and induces apoptosis in multiple myeloma cell lines.",,,Mol. Cancer Ther.,5,7,2006.0,1783-9
225,11431468.0,,,JOURNAL ARTICLE,"Chao SH, Price DH",Flavopiridol inactivates P-TEFb and blocks most RNA polymerase II transcription in vivo.,,,J. Biol. Chem.,276,34,2001.0,31793-9
418,20840530.0,10.1111/j.1743-6109.2010.02032.x,,JOURNAL ARTICLE,"Stahl SM, Sommer B, Allers KA",Multifunctional pharmacology of flibanserin: possible mechanism of therapeutic action in hypoactive sexual desire disorder.,,,J Sex Med,8,1,2011.0,15-27
339,25765567.0,10.1111/bph.13129,,JOURNAL ARTICLE,"Nassini R, Fusi C, Materazzi S, Coppi E, Tuccinardi T, Marone IM, De Logu F, Preti D, Tonello R, Chiarugi A, Patacchini R, Geppetti P, Benemei S",The TRPA1 channel mediates the analgesic action of dipyrone and pyrazolone derivatives.,,,Br. J. Pharmacol.,,,2015.0,
3552,,,NDA:215515,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/215515s000lbl.pdf,,,,2022.0,
3412,26713839.0,10.1021/acs.molpharmaceut.5b00868,,JOURNAL ARTICLE,"Hershkovitz O, Bar-Ilan  A, Guy  R, Felikman  Y, Moschcovich  L, Hwa  L, Rosenfeld  RG, Fima  E, Hart  G","In Vitro and in Vivo Characterization of MOD-4023, a Long-Acting Carboxy-Terminal Peptide (CTP)-Modified Human Growth Hormone",,,Mol Pharm,13,2,2016.0,631-639
3215,,,EUA:143603,DRUG LABEL,,,,https://www.fda.gov/media/143603/download,,,,2021.0,
89,4396765.0,,,JOURNAL ARTICLE,,"A comparison of the effects of noradrenaline, adrenaline and some phenylephrine derivatives on alpha-, beta- and beta- adrenergic receptors",,,S Afr Med J,45,10,1971.0,
262,,,BLA:125476,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125476s000lbl.pdf,,,,2014.0,
73,17275317.0,10.1016/j.bmc.2007.01.014,,JOURNAL ARTICLE,,Synthesis and structure-activity relationships of novel warfarin derivatives.,,,Bioorg Med Chem,,,2007.0,
2767,,,NDA:212728,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212728s000lbl.pdf,,,,2020.0,
3214,,,BLA:761196,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761196s000lbl.pdf,,,,2021.0,
2308,,,NDA:021462,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021462lbl.pdf,,,,2004.0,
3389,,,000245006,DRUG LABEL,,,,https://www.pmda.go.jp/files/000245006.pdf,,,,2021.0,
348,10766174.0,,,JOURNAL ARTICLE,"Adjei AA, Erlichman C, Davis JN, Cutler DL, Sloan JA, Marks RS, Hanson LJ, Svingen PA, Atherton P, Bishop WR, Kirschmeier P, Kaufmann SH",A Phase I trial of the farnesyl transferase inhibitor SCH66336: evidence for biological and clinical activity.,,,Cancer Res.,60,7,2000.0,1871-7
389,7703232.0,,,JOURNAL ARTICLE,"Lotta T, Vidgren J, Tilgmann C, Ulmanen I, Melén K, Julkunen I, Taskinen J",Kinetics of human soluble and membrane-bound catechol O-methyltransferase: a revised mechanism and description of the thermolabile variant of the enzyme.,,,Biochemistry,34,13,1995.0,4202-10
552,17213004.0,,,JOURNAL ARTICLE,"Park JY, Kim KA, Park PW, Lee OJ, Ryu JH, Lee GH, Ha MC, Kim JS, Kang SW, Lee KR","Pharmacokinetic and pharmacodynamic characteristics of a new S-amlodipine formulation in healthy Korean male subjects: a randomized, open-label, two-period, comparative, crossover study.",,,Clin Ther,28,11,2006.0,1837-47
3085,,,000237990,DRUG LABEL,,,,https://www.pmda.go.jp/files/000237990.pdf,,,,2020.0,
2593,,,BLA:761121,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2019/761121s000lbl.pdf,,,,2019.0,
605,,,BLA:103964,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103964s5264lbl.pdf,,,,2015.0,
3251,,,BLA:761208 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761208Orig1s000MultidisciplineR.pdf,,,,2021.0,
270,15017615.0,,,JOURNAL ARTICLE,"Atherton C, Jones J, McKaig B, Bebb J, Cunliffe R, Burdsall J, Brough J, Stevenson D, Bonner J, Rordorf C, Scott G, Branson J, Hawkey CJ","Pharmacology and gastrointestinal safety of lumiracoxib, a novel cyclooxygenase-2 selective inhibitor: An integrated study.",,,Clin. Gastroenterol. Hepatol.,2,2,2004.0,113-20
3209,,,BLA:761181 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2021/761181Orig1s000PharmR.pdf,,,,2021.0,
441,6285914.0,,,JOURNAL ARTICLE,"Rosenfeld RG, Aggarwal BB, Hintz RL, Dollar LA",Recombinant DNA-derived methionyl human growth hormone is similar in membrane binding properties to human pituitary growth hormone.,,,Biochem. Biophys. Res. Commun.,106,1,1982.0,202-9
137,2445740.0,,,JOURNAL ARTICLE,"Schmid-Antomarchi H, De Weille J, Fosset M, Lazdunski M",The receptor for antidiabetic sulfonylureas controls the activity of the ATP-modulated K+ channel in insulin-secreting cells.,,,J. Biol. Chem.,262,33,1987.0,15840-4
1096,,,NDA:209637,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/209637lbl.pdf,,,,2017.0,
470,17652911.0,,,JOURNAL ARTICLE,"Hirata T, Keto Y, Funatsu T, Akuzawa S, Sasamata M","Evaluation of the pharmacological profile of ramosetron, a novel therapeutic agent for irritable bowel syndrome.",,,J. Pharmacol. Sci.,104,3,2007.0,263-73
1198,26641137.0,10.1056/NEJMoa1509981,,JOURNAL ARTICLE,"Byrd JC, Harrington B, O'Brien S, Jones JA, Schuh A, Devereux S, Chaves J, Wierda WG, Awan FT, Brown JR, Hillmen P, Stephens DM, Ghia P, Barrientos JC, Pagel JM, Woyach J, Johnson D, Huang J, Wang X, Kaptein A, Lannutti BJ, Covey T, Fardis M, McGreivy J, Hamdy A, Rothbaum W, Izumi R, Diacovo TG, Johnson AJ, Furman RR",Acalabrutinib (ACP-196) in Relapsed Chronic Lymphocytic Leukemia.,,,N. Engl. J. Med.,374,4,2016.0,323-32
395,20600305.0,10.1016/j.pharmthera.2010.06.002,,JOURNAL ARTICLE,Millan MJ,"From the cell to the clinic: a comparative review of the partial D₂/D₃receptor agonist and α2-adrenoceptor antagonist, piribedil, in the treatment of Parkinson's disease.",,,Pharmacol. Ther.,128,2,2010.0,229-73
575,,,BLA:125288,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125288s062lbl.pdf,,,,2014.0,
299,,,EMEA/H/C/002556,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002556/WC500148380.pdf,,,,2015.0,
995,,,BLA:761070,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/761070s000lbl.pdf,,,,2017.0,
153,23253932.0,10.1136/annrheumdis-2012-202371,,JOURNAL ARTICLE,"Patel DD, Lee DM, Kolbinger F, Antoni C",Effect of IL-17A blockade with secukinumab in autoimmune diseases.,,,Ann. Rheum. Dis.,72 Suppl 2,,2013.0,ii116-23
169,8483969.0,,,JOURNAL ARTICLE,"Blandizzi C, Mengozzi G, Intorre L, Natale G, Soldani G, Del Tacca M",Inhibitory cholinergic effects of esaprazole on gastric secretion and plasma gastrin levels in the dog.,,,Pharmacology,46,4,1993.0,231-40
512,22047812.0,10.1016/j.clinthera.2011.09.023,,JOURNAL ARTICLE,"Kim JW, Kim JR, Yi S, Shin KH, Shin HS, Yoon SH, Cho JY, Kim DH, Shin SG, Jang IJ, Yu KS","Tolerability and pharmacokinetics of lobeglitazone (CKD-501), a peroxisome proliferator-activated receptor-γ agonist: a single- and multiple-dose, double-blind, randomized control study in healthy male Korean subjects.",,,Clin Ther,33,11,2011.0,1819-30
3549,,,BLA:761238,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2022/761238s000lbl.pdf,,,,2022.0,
209,9112065.0,,,JOURNAL ARTICLE,"Hoogkamer JF, Kleinbloesem CH, Nokhodian A, Ouwerkerk MJ, Lankhaar G, Ungethüm W, Kirch W",Pharmacokinetics of imidapril and its active metabolite imidaprilat following single dose and during steady state in patients with impaired liver function.,,,Eur. J. Clin. Pharmacol.,51,6,1997.0,489-91
156,16399882.0,,,JOURNAL ARTICLE,"Petroski RE, Pomeroy JE, Das R, Bowman H, Yang W, Chen AP, Foster AC",Indiplon is a high-affinity positive allosteric modulator with selectivity for alpha1 subunit-containing GABAA receptors.,,,J. Pharmacol. Exp. Ther.,317,1,2006.0,369-77
2768,23153230.0,10.1021/jm3013147,,JOURNAL ARTICLE,"Luo G, Chen L, Conway CM, Denton R, Keavy D, Signor L, Kostich W, Lentz KA, Santone KS, Schartman R, Browning M, Tong G, Houston JG, Dubowchik GM, Macor JE","Discovery of (5S,6S,9R)-5-amino-6-(2,3-difluorophenyl)-6,7,8,9-tetrahydro-5H-cyclohepta[b]pyridin-9-yl 4-(2-oxo-2,3-dihydro-1H-imidazo[4,5-b]pyridin-1-yl)piperidine-1-carboxylate (BMS-927711): an oral calcitonin gene-related peptide (CGRP) antagonist in clinical trials for treating migraine",,,J Med Chem,55,23,2012.0,10644-10651
437,17234181.0,,,JOURNAL ARTICLE,"Mascia MP, Bachis E, Obili N, Maciocco E, Cocco GA, Sechi GP, Biggio G",Thiocolchicoside inhibits the activity of various subtypes of recombinant GABA(A) receptors expressed in Xenopus laevis oocytes.,,,Eur. J. Pharmacol.,558,1-3,2007.0,37-42
3704,,,NDA:217417,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217417s000lbl.pdf,,,,2023.0,
434,,,BLA:125141,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/125141s219lbl.pdf,,,,2014.0,
49,18232657.0,10.1021/jm701348d,,JOURNAL ARTICLE,,Lipophilic modifications to dinucleoside polyphosphates and nucleotides that confer antagonist properties at the platelet P2Y12 receptor.,,,J Med Chem,,,2008.0,
2702,23183107.0,10.1016/j.ejphar.2012.11.023,,JOURNAL ARTICLE,"Moaddel R, Abdrakhmanova G, Kozak J, Jozwiak K, Toll L, Jimenez L, Rosenberg A, Tran T, Xiao Y, Zarate CA, Wainer IW","Sub-anesthetic concentrations of (R,S)-ketamine metabolites inhibit acetylcholine-evoked currents in α7 nicotinic acetylcholine receptors",,,Eur J Pharmacol,698,1-3,2013.0,228-34
533,12487507.0,,,JOURNAL ARTICLE,Ishide T,"Denopamine, a selective beta1-receptor agonist and a new coronary vasodilator.",,,Curr Med Res Opin,18,7,2002.0,407-13
286,,,NDA:022249,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/022249Orig1s019lbl.pdf,,,,2015.0,
420,7878037.0,,,JOURNAL ARTICLE,"Double KL, Crocker AD",Dopamine receptors in the substantia nigra are involved in the regulation of muscle tone.,,,Proc. Natl. Acad. Sci. U.S.A.,92,5,1995.0,1669-73
3690,,,BLA:761324 review,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/nda/2023/761324Orig1s000MultidisciplineR.pdf,,,,2023.0,
692,21293470.0,10.1038/aps.2010.210,,JOURNAL ARTICLE,"Ji XC, Zhao WH, Cao DX, Shi QQ, Wang XL",Novel neuroprotectant chiral 3-n-butylphthalide inhibits tandem-pore-domain potassium channel TREK-1.,,,Acta Pharmacol. Sin.,32,2,2011.0,182-7
2914,,,NDA:212295,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/212295s000lbl.pdf,,,,2020.0,
2545,,,NDA:211349,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/211349s000lbl.pdf,,,,2018.0,
3250,,,BLA:761208,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761208Orig1s000lbledt.pdf,,,,2021.0,
638,24900196.0,10.1021/ml1000257,,JOURNAL ARTICLE,"Xu L, Liu H, Murray BP, Callebaut C, Lee MS, Hong A, Strickley RG, Tsai LK, Stray KM, Wang Y, Rhodes GR, Desai MC",Cobicistat (GS-9350): A Potent and Selective Inhibitor of Human CYP3A as a Novel Pharmacoenhancer.,,,ACS Med Chem Lett,1,5,2010.0,209-13
42,12939461.0,,,JOURNAL ARTICLE,,Pharmacodynamic response and inhibition of growth of human tumor xenografts by the novel histone deacetylase inhibitor PXD101.,,,Mol Cancer Ther,,,2003.0,
571,,,BLA:125036,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125036s0144lbl.pdf,,,,2012.0,
3255,31628188.0,10.1074/jbc.RA119.010732,,JOURNAL ARTICLE,"Niu L, Yang J, Yan W, Yu Y, Zheng Y, Ye H, Chen Q, Chen L",Reversible binding of the anticancer drug KXO1 (tirbanibulin) to the colchicine-binding site of beta-tubulin explains KXO1's low clinical toxicity,,,J Biol Chem,294,48,2019.0,18099-18108
3375,,,NDA:214907,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/214907s000lbl.pdf,,,,2021.0,
385,1101049.0,,,JOURNAL ARTICLE,Youdim MB,Monoamine oxidase. Its inhibition.,,,Mod Probl Pharmacopsychiatry,10,,1975.0,65-88
590,16469866.0,,,JOURNAL ARTICLE,"Vanover KE, Weiner DM, Makhay M, Veinbergs I, Gardell LR, Lameh J, Del Tredici AL, Piu F, Schiffer HH, Ott TR, Burstein ES, Uldam AK, Thygesen MB, Schlienger N, Andersson CM, Son TY, Harvey SC, Powell SB, Geyer MA, Tolf BR, Brann MR, Davis RE","Pharmacological and behavioral profile of N-(4-fluorophenylmethyl)-N-(1-methylpiperidin-4-yl)-N'-(4-(2-methylpropyloxy)phenylmethyl) carbamide (2R,3R)-dihydroxybutanedioate (2:1) (ACP-103), a novel 5-hydroxytryptamine(2A) receptor inverse agonist.",,,J. Pharmacol. Exp. Ther.,317,2,2006.0,910-8
155,,,BLA:103770,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/103770s5185lbl.pdf,,,,2014.0,
29,22640220.0,10.2174/187152412802430129,,JOURNAL ARTICLE,,Melatonin and synthetic melatonergic agonists: actions and metabolism in the central nervous system.,,,Cent Nerv Syst Agents Med Chem,,,2012.0,
648,,,EMEA/H/C/004085,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004085/WC500223723.pdf,,,,2017.0,
3672,,,NDA:217759,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2023/217759s000lbl.pdf,,,,2023.0,
71,17179482.0,10.1093/jnci/djj498,,JOURNAL ARTICLE,,Effect of cromolyn on S100P interactions with RAGE and pancreatic cancer growth and invasion in mouse models.,,,J Natl Cancer Inst,,,2006.0,
2763,,10.1101/2020.03.11.986836,,JOURNAL ARTICLE,"Ge Y, Tian T, Huang S, Wan F, Li J, Li S, Yang H, Hong L, Wu N, Yuan E, Cheng L, Lei Y, Shu H, Feng X, Jiang Z, Chi Y, Guo X, Cui L, Xiao L, Li Z, Yang C, Miao Z, Tang H, Chen L, Zeng H, Zhao D, Zhu F, Shen X, Zeng J",A data-driven drug repositioning framework discovered a potential therapeutic agent targeting COVID-19,,,bioRxiv,,,2020.0,
2698,,,BLA:761079,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/761079s000lbl.pdf,,,,2019.0,
128,,,EMEA/H/C/000679,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000679/WC500037902.pdf,,,,2011.0,
599,12166927.0,,,JOURNAL ARTICLE,"Pellicciari R, Fiorucci S, Camaioni E, Clerici C, Costantino G, Maloney PR, Morelli A, Parks DJ, Willson TM","6alpha-ethyl-chenodeoxycholic acid (6-ECDCA), a potent and selective FXR agonist endowed with anticholestatic activity.",,,J. Med. Chem.,45,17,2002.0,3569-72
494,15306801.0,,,JOURNAL ARTICLE,"Voets T, Droogmans G, Wissenbach U, Janssens A, Flockerzi V, Nilius B",The principle of temperature-dependent gating in cold- and heat-sensitive TRP channels.,,,Nature,430,7001,2004.0,748-54
163,,,EMEA/H/C/003906,DRUG LABEL,,,,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003906/WC500181492.pdf,,,,2015.0,
2696,22739142.0,10.1038/clpt.2012.58,,JOURNAL ARTICLE,"Zambrowicz B, Freiman J, Brown PM, Frazier KS, Turnage A, Bronner J, Ruff D, Shadoan M, Banks P, Mseeh F, Rawlins DB, Goodwin NC, Mabon R, Harrison BA, Wilson A, Sands A, Powell DR","LX4211, a dual SGLT1/SGLT2 inhibitor, improved glycemic control in patients with type 2 diabetes in a randomized, placebo-controlled trial",,,Clin Pharmacol Ther,92,2,2012.0,158-69
344,18638004.0,10.1111/j.1743-6109.2008.00945.x,,JOURNAL ARTICLE,"Paick JS, Ahn TY, Choi HK, Chung WS, Kim JJ, Kim SC, Kim SW, Lee SW, Min KS, Moon KH, Park JK, Park K, Park NC, Suh JK, Yang DY, Jung HG","Efficacy and safety of mirodenafil, a new oral phosphodiesterase type 5 inhibitor, for treatment of erectile dysfunction.",,,J Sex Med,5,11,2008.0,2672-80
2785,32315352.0,10.1371/journal.pone.0231877,,JOURNAL ARTICLE,"Liu PCC, Koblish H, Wu L, Bowman K, Diamond S, DiMatteo D, Zhang Y, Hansbury M, Rupar M, Wen X, Collier P, Feldman P, Klabe R, Burke KA, Soloviev M, Gardiner C, He X, Volgina A, Covington M, Ruggeri B, Wynn R, Burn TC, Scherle P, Yeleswaram S, Yao W, Huber R, Hollis G","INCB054828 (pemigatinib), a potent and selective inhibitor of fibroblast growth factor receptors 1, 2, and 3, displays activity against genetically defined tumor models",,,PLoS One,15,4,2020.0,e0231877
2577,,,NDA:210910,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2018/210910s000lbl.pdf,,,,2018.0,
3708,,,EMEA/H/C/005618,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/product-information/elfabrio-epar-product-information_en.pdf,,,,2023.0,
2782,,,NDA:213756,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213756s000lbl.pdf,,,,2020.0,
2933,,,NDA:213227,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/213227s000lbl.pdf,,,,2020.0,
2775,,,BLA:761113,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/761113s000lbl.pdf,,,,2020.0,
535,,,NDA:021396,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21396_prempro_lbl.pdf,,,,2003.0,
31,18417092.0,10.1016/j.ando.2008.02.022,,JOURNAL ARTICLE,,Preclinical pharmacology of the new GLP-1 receptor agonist AVE0010.,,,Ann Endocrinol (Paris),,,2008.0,
204,,,BLA:125084,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/125084s063lbl.pdf,,,,2015.0,
247,,,BLA:103772,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/103772s5370lbl.pdf,,,,2015.0,
224,9530547.0,,,JOURNAL ARTICLE,"Gunasekara NS, Faulds D",Raltitrexed. A review of its pharmacological properties and clinical efficacy in the management of advanced colorectal cancer.,,,Drugs,55,3,1998.0,423-35
116,1717223.0,,,JOURNAL ARTICLE,,"Roxatidine acetate. A review of its pharmacodynamic and pharmacokinetic properties, and its therapeutic potential in peptic ulcer disease and related disorders",,,Drugs,42,2,1991.0,240-60
538,,,NDA:021825,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021825s003lbl.pdf,,,,2015.0,
3709,,,EMEA/H/C/005618 review,DRUG LABEL,,,,https://www.ema.europa.eu/en/documents/assessment-report/elfabrio-epar-public-assessment-report_en.pdf,,,,2023.0,
511,1666418.0,,,JOURNAL ARTICLE,"Kubo M, Ochiai T, Kato J, Ishida R","Pharmacological studies on TA-6366, a new ACE inhibitor: II. Effect of long-term administration from the pre-hypertensive stage on blood pressure, relative heart weight and ACE activity of various tissues in spontaneously hypertensive rats (SHRs).",,,Jpn. J. Pharmacol.,57,4,1991.0,517-26
3212,,,BLA:761174,DRUG LABEL,,,,https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761174s000lbl.pdf,,,,2021.0,
294,,,NDA:206333,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/206333Orig1s000lbl.pdf,,,,2015.0,
613,,,NDA:208341,DRUG LABEL,,,,http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/208341s000lbl.pdf,,,,2016.0,
472,1397053.0,,,JOURNAL ARTICLE,"Boeijinga PH, Galvan M, Baron BM, Dudley MW, Siegel BW, Slone AL",Characterization of the novel 5-HT3 antagonists MDL 73147EF (dolasetron mesilate) and MDL 74156 in NG108-15 neuroblastoma x glioma cells.,,,Eur. J. Pharmacol.,219,1,1992.0,9-13
