id,struct_id,concept_id,relationship_name,concept_name,umls_cui,snomed_full_name,cui_semantic_type,snomed_conceptid,doid
168725,1744,21001483,off-label use,Bacterial endocarditis,C0014121,Bacterial endocarditis,T047,301183007.0,
146226,2632,21000482,off-label use,Acute lymphoid leukemia,C0023449,Acute lymphoid leukemia,T191,91857003.0,DOID:9952
154682,1932,21003278,contraindication,Hyperglycemia,C0020456,Hyperglycemia,T047,80394007.0,DOID:4195
154142,1714,21001447,contraindication,Myocardial infarction,C0027051,Myocardial infarction,T047,22298006.0,DOID:5844
161962,725,21000604,contraindication,Diabetes mellitus,C0011849,Diabetes mellitus,T047,73211009.0,DOID:9351
149109,676,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
153997,925,21001839,indication,Streptococcus Pneumoniae Bronchitis,,,,,
166871,2239,21003338,contraindication,Traumatic injury,C3263723,Traumatic injury,T037,417746004.0,
147775,4261,21001447,contraindication,Myocardial infarction,C0027051,Myocardial infarction,T047,22298006.0,DOID:5844
164414,632,21001385,indication,Infective otitis media,C0729586,Infective otitis media,T047,312218008.0,
136312,865,21001248,contraindication,Corneal ulcer,C0010043,Corneal ulcer,T020,91514001.0,DOID:8463
147786,1610,21013543,off-label use,Diastolic heart failure,C1135196,Diastolic heart failure,T047,418304008.0,DOID:9775
152092,509,21002213,contraindication,Disorder of gallbladder,C0016977,Disorder of gallbladder,T047,39621005.0,DOID:0060262
135845,2090,21000607,contraindication,Hypoglycemic disorder,C0020615,Hypoglycemic disorder,T047,237630007.0,
171205,1704,21002475,contraindication,Endometriosis,C0014175,Endometriosis,T047,129103003.0,
157299,704,21001076,contraindication,Vagal Reflex Bradycardia,,,,,
170063,150,21002706,contraindication,Atrophoderma,C0151514,Atrophoderma,T047,399979006.0,
175486,4634,40249747,contraindication,Significant neutropenia,C0027947,Neutropenic disorder,T047,303011007.0,DOID:1227
169983,4477,21000689,off-label use,Cystinuria,C0010691,Cystinuria,T047,85020001.0,DOID:9266
158690,1057,21000750,contraindication,Body fluid retention,C0268000,Body fluid retention,T046,43498006.0,
135626,1336,21003200,contraindication,Hypercapnia,C0020440,Hypercapnia,T184,29596007.0,
138363,2487,21000814,contraindication,Hb SS disease,C0002895,Hb SS disease,T047,127040003.0,DOID:10923
167249,934,21002763,contraindication,Disorder of skin,C0037274,Disorder of skin,T047,95320005.0,DOID:37
156274,2544,21000636,contraindication,Adrenal cortical hypofunction,C0405580,Adrenal cortical hypofunction,T047,386584007.0,DOID:10493
135324,1981,21002793,indication,Pseudomonas Aeruginosa Joint Infection,,,,,
135000,26,21000516,indication,Adenocarcinoma of pancreas,C0281361,Adenocarcinoma of pancreas,T191,700423003.0,DOID:4074
150225,2755,21000697,contraindication,Deficiency of glucose-6-phosphate dehydrogenase,C2939465,Deficiency of glucose-6-phosphate dehydrogenase,T047,124134002.0,DOID:2862
142040,441,21003316,contraindication,Injury of head,C0018674,Injury of head,T037,82271004.0,
160898,2132,21001738,indication,Common cold,C0009443,Common cold,T047,82272006.0,DOID:10459
171111,1474,21000814,contraindication,Hb SS disease,C0002895,Hb SS disease,T047,127040003.0,DOID:10923
141472,4275,21000980,contraindication,Psychiatric Disturbance,,,,,
145411,2807,21000085,off-label use,Erysipelas,C0014733,Erysipelas,T047,44653001.0,DOID:11330
137287,4153,21009017,contraindication,Radiation Therapy Involving Bone,,,,,
139086,34,21013880,contraindication,HLA-B 5701 Positive Status,,,,,
141797,1890,21003292,contraindication,Liver function tests abnormal,C0151766,Liver function tests abnormal,T033,166603001.0,
170145,403,21000614,indication,Hyperprolactinemia,C0020514,Hyperprolactinemia,T047,237662005.0,DOID:12700
151360,484,21001550,off-label use,Atrial fibrillation,C0004238,Atrial fibrillation,T047,49436004.0,DOID:0060224
162766,2813,21000736,contraindication,Hyponatremia,C0020625,Hyponatremia,T033,89627008.0,
134997,4624,21000742,contraindication,Metabolic acidosis,C0220981,Metabolic acidosis,T046,59455009.0,
145414,2836,21002321,contraindication,Genitourinary Tract Infections,,,,,
145685,1605,21001772,indication,Vasomotor rhinitis,C0035460,Vasomotor rhinitis,T047,8229003.0,DOID:4730
160003,132,21002213,contraindication,Disorder of gallbladder,C0016977,Disorder of gallbladder,T047,39621005.0,DOID:0060262
172454,2128,21001772,indication,Vasomotor rhinitis,C0035460,Vasomotor rhinitis,T047,8229003.0,DOID:4730
162183,2342,21001860,contraindication,Asthma,C0004096,Asthma,T047,195967001.0,DOID:2841
160492,2100,21002109,contraindication,Gastrointestinal obstruction,C0236124,Gastrointestinal obstruction,T046,126765001.0,
167656,59,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
159513,2149,21007034,contraindication,Anemia due to enzyme deficiency,C0272053,Anemia due to enzyme deficiency,T047,111577008.0,
154873,2149,21002098,contraindication,Inflammatory bowel disease,C0021390,Inflammatory bowel disease,T047,24526004.0,DOID:0050589
142583,2727,21000825,indication,Congenital hypoplastic anemia,C1260899,Congenital hypoplastic anemia,T019,88854002.0,DOID:1339
165543,2187,21002336,indication,Complicated Proteus UTI,,,,,
144168,299,21010838,contraindication,Anuria,C0003460,Anuria,T047,2472002.0,DOID:2983
138273,2503,21007836,contraindication,Third trimester pregnancy,C0032981,Third trimester pregnancy,T079,41587001.0,
166710,2123,21003292,contraindication,Liver function tests abnormal,C0151766,Liver function tests abnormal,T033,166603001.0,
170168,2245,21001882,indication,Aspiration pneumonitis,C1761609,Aspiration pneumonitis,T047,155597006.0,
171369,4290,21002114,indication,Constipation,C0009806,Constipation,T184,14760008.0,DOID:2089
155788,810,21002180,contraindication,Cirrhosis of liver,C0023890,Cirrhosis of liver,T047,19943007.0,DOID:5082
159270,559,21002133,indication,Staphylococcus Peritonitis,,,,,
143026,824,21002051,contraindication,Gastritis,C0017152,Gastritis,T047,4556007.0,DOID:4029
175813,5390,40249839,indication,FGFR1 fusion genepositive myeloid/lymphoid neoplasm,C3150773,Myeloid and lymphoid neoplasm with fibroblast growth factor receptor 1 abnormality,T191,721301004.0,
163957,568,21000996,contraindication,Alcoholism,C0001973,Alcoholism,T048,7200002.0,
133053,4190,40249046,indication,Myeloproliferative disorder,C0027022,Myeloproliferative disorder,T191,425333006.0,
161799,2439,21003024,indication,General anesthesia,C0002915,General anesthesia,T061,50697003.0,
151982,913,21001432,contraindication,Hypertensive disorder,C0020538,Hypertensive disorder,T047,38341003.0,DOID:10763
150947,1742,21002744,indication,Dermatographic urticaria,C0343065,Dermatographic urticaria,T047,7632005.0,DOID:743
155711,1386,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
150425,3274,21000425,indication,Malignant tumor of esophagus,C0546837,Malignant tumor of esophagus,T191,363402007.0,
136765,4515,21003246,contraindication,Diarrhea,C0011991,Diarrhea,T184,62315008.0,
155191,2676,21001149,contraindication,Myasthenia gravis,C0026896,Myasthenia gravis,T047,91637004.0,DOID:437
174241,5421,40249039,indication,Anemia in chronic kidney disease,C1561828,Anemia in chronic kidney disease,T047,707323002.0,
175429,5346,21002827,indication,Ankylosing spondylitis,C0038013,Ankylosing spondylitis,T047,9631008.0,DOID:7147
138759,1517,21000897,contraindication,Neutropenic disorder,C0027947,Neutropenic disorder,T047,303011007.0,DOID:1227
148263,1407,21002221,contraindication,Dysfunction of sphincter of Oddi,C0878588,Dysfunction of sphincter of Oddi,T047,430887001.0,
133211,333,21002361,contraindication,Benign prostatic hyperplasia,C1739363,Benign prostatic hyperplasia,T047,266569009.0,
137221,1659,4343717,contraindication,Uterine leiomyoma,C0042133,Uterine leiomyoma,T191,95315005.0,DOID:13223
168455,128,21000789,contraindication,Obesity,C0028754,Obesity,T047,414916001.0,DOID:9970
166798,2187,21002113,off-label use,Diverticulitis of gastrointestinal tract,C0349774,Diverticulitis of gastrointestinal tract,T047,271366000.0,
170155,463,21001914,contraindication,Decreased respiratory function,C0235063,Decreased respiratory function,T046,80954004.0,
153884,2243,21005418,indication,Scalp psoriasis,C0406326,Scalp psoriasis,T047,238608008.0,
158534,535,21002296,contraindication,Impaired renal function disorder,C0341677,Impaired renal function disorder,T047,197663003.0,
160550,2838,21000700,contraindication,Primary hyperoxaluria,C0020501,Primary hyperoxaluria,T047,17901006.0,DOID:2977
166759,3356,21001116,contraindication,Migraine,C0149931,Migraine,T047,37796009.0,DOID:6364
142677,1072,21002256,contraindication,Acute nephropathy,C0268734,Acute nephropathy,T047,58574008.0,
142094,888,21001111,indication,Cluster headache syndrome,C0009088,Cluster headache syndrome,T047,193031009.0,
150859,112,21013634,contraindication,Stricture of esophagus,C0014866,Stricture of esophagus,T190,63305008.0,
137858,2725,21013551,contraindication,Operation on nose,C0188970,Operation on nose,T061,88733004.0,
134874,4454,21001679,contraindication,Thrombophlebitis,C0040046,Thrombophlebitis,T047,64156001.0,DOID:3875
159667,1967,21001563,contraindication,Bradycardia,C0428977,Bradycardia,T046,48867003.0,
139150,1523,21003044,contraindication,Delirium,C0011206,Delirium,T048,2776000.0,
143428,2728,21000609,contraindication,Hyperparathyroidism,C0020502,Hyperparathyroidism,T047,66999008.0,DOID:13543
141870,1963,21013525,contraindication,Major Surgery with Prolonged Post-Operative Immobilization,,,,,
145931,2240,21002292,contraindication,Kidney disease,C0022658,Kidney disease,T047,90708001.0,DOID:557
151444,584,21001460,contraindication,Angina pectoris,C0002962,Angina pectoris,T033,194828000.0,
158497,3333,21000026,contraindication,Pseudomembranous enterocolitis,C0014358,Pseudomembranous enterocolitis,T047,397683000.0,
169778,4425,21001391,contraindication,Bullous myringitis,C0155461,Bullous myringitis,T047,33528003.0,DOID:13791
157457,824,21000591,indication,Thyroiditis,C0040147,Thyroiditis,T047,82119001.0,DOID:7166
153232,349,21001161,contraindication,Disorder of muscle,C0026848,Disorder of muscle,T047,129565002.0,DOID:423
160357,645,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
173083,5040,21013722,indication,Cataract surgery,C2939459,Cataract surgery,T061,110473004.0,
164798,4265,21006071,indication,Synergy for Pseudomonas Aeruginosa Pneumonia,,,,,
153859,2146,21000580,contraindication,Hyperthyroidism,C0020550,Hyperthyroidism,T047,34486009.0,DOID:7998
145711,254,21003130,contraindication,Hyperbilirubinemia,C0020433,Hyperbilirubinemia,T047,14783006.0,DOID:2741
171932,163,21013702,off-label use,Prevention of Peri-Operative Hemorrhage,,,,,
158009,329,21001572,contraindication,Conduction disorder of the heart,C0264886,Conduction disorder of the heart,T047,44808001.0,
171330,2707,21000530,indication,Malignant tumor of cervix,C0007847,Malignant tumor of cervix,T191,363354003.0,DOID:4362
137020,4522,21003248,contraindication,Chronic diarrhea,C0401151,Chronic diarrhea,T046,236071009.0,
155413,926,21001614,contraindication,Congenital long QT syndrome,C1141890,Congenital long QT syndrome,T047,442917000.0,
145022,1204,21002168,indication,Pruritus ani,C0033775,Pruritus ani,T184,90446007.0,
133769,839,21013863,indication,Extravasation Injury from Anthracycline Injection,,,,,
132540,5137,21001080,indication,Relapsing remitting multiple sclerosis,C0751967,Relapsing remitting multiple sclerosis,T047,426373005.0,DOID:2378
153217,276,21001485,off-label use,Prevention of Bacterial Endocarditis,,,,,
142933,703,21003407,contraindication,At risk for aspiration,C0150012,At risk for aspiration,T033,371736008.0,
169129,435,21004654,contraindication,Seizure due to Abrupt Benzodiazepine Withdrawal,,,,,
139191,191,21000878,contraindication,Thrombocytopenic disorder,C0040034,Thrombocytopenic disorder,T033,302215000.0,DOID:1588
149237,323,21000404,contraindication,Sarcoidosis,C0036202,Sarcoidosis,T047,31541009.0,DOID:11335
163068,2770,21002319,contraindication,Urethral stricture,C0041974,Urethral stricture,T190,76618002.0,
171382,1821,21001578,contraindication,Chronic heart failure,C0264716,Chronic heart failure,T047,48447003.0,
164215,818,21000501,contraindication,Benign mammary dysplasia,C1305934,Benign mammary dysplasia,T046,57993004.0,
140406,349,21000042,contraindication,Inactive tuberculosis,C0275966,Inactive tuberculosis,T047,11999007.0,
159021,1028,21001675,contraindication,Peripheral vascular disease,C0085096,Peripheral vascular disease,T047,400047006.0,
151194,2100,21000878,contraindication,Thrombocytopenic disorder,C0040034,Thrombocytopenic disorder,T033,302215000.0,DOID:1588
141987,722,21003278,contraindication,Hyperglycemia,C0020456,Hyperglycemia,T047,80394007.0,DOID:4195
175661,5739,21001191,contraindication,Uveitis,C0042164,Uveitis,T047,128473001.0,DOID:13141
133961,1336,21002202,contraindication,Disease of liver,C0023895,Disease of liver,T047,235856003.0,DOID:409
142314,666,21002284,off-label use,Calcium Oxalate Renal Calculi,,,,,
152130,1055,21001993,indication,Erosive esophagitis,C0267055,Erosive esophagitis,T047,40719004.0,
143053,90,21013773,contraindication,Syncope due to Bradycardia,,,,,
162765,2813,21000971,indication,Generalized anxiety disorder,C0270549,Generalized anxiety disorder,T048,21897009.0,DOID:14320
141164,176,21013672,off-label use,Prevention of Post Cardio-Thoracic Surgery Atrial Fibrillation,,,,,
153944,1336,21001469,contraindication,Disorder of coronary artery,C1956346,Disorder of coronary artery,T047,414024009.0,
136868,2149,21001001,contraindication,Dependent drug abuse,C1510472,Dependent drug abuse,T048,6525002.0,
139361,384,21001855,indication,Pulmonary emphysema,C0034067,Pulmonary emphysema,T047,87433001.0,
147189,616,21002080,contraindication,Hiatal hernia,C3489393,Hiatal hernia,T190,84089009.0,DOID:12642
135293,1086,21002091,contraindication,Toxic megacolon,C0025162,Toxic megacolon,T047,28536002.0,DOID:1770
141704,1827,21000723,contraindication,Hypomagnesemia,C0151723,Hypomagnesemia,T033,190855004.0,
147531,1277,21013809,contraindication,Left main coronary artery disease,C1299433,Left main coronary artery disease,T047,371804009.0,
154910,875,21002213,contraindication,Disorder of gallbladder,C0016977,Disorder of gallbladder,T047,39621005.0,DOID:0060262
152070,4112,21000723,contraindication,Hypomagnesemia,C0151723,Hypomagnesemia,T033,190855004.0,
133218,1704,21000468,contraindication,Humoral hypercalcemia of malignancy,C0149911,Humoral hypercalcemia of malignancy,T047,47709007.0,
171297,1768,21002098,indication,Inflammatory bowel disease,C0021390,Inflammatory bowel disease,T047,24526004.0,DOID:0050589
167715,1696,21000842,contraindication,Anemia,C0002871,Anemia,T047,271737000.0,DOID:2355
149325,463,21002109,contraindication,Gastrointestinal obstruction,C0236124,Gastrointestinal obstruction,T046,126765001.0,
154114,2865,21001068,contraindication,Tardive dyskinesia,C0686347,Tardive dyskinesia,T047,102449007.0,
144443,4604,21013645,indication,Prevention of dental caries,C1960644,Prevention of dental caries,T058,426482000.0,
135443,2639,21001054,contraindication,Parkinsonism,C0242422,Parkinsonism,T047,32798002.0,
175237,5338,40249625,contraindication,Suicide attempt,C0038663,Suicide attempt,T037,82313006.0,
134925,2593,21003053,contraindication,Seizure disorder,C0014544,Seizure disorder,T047,128613002.0,
142041,438,21013745,contraindication,Fanconi's anemia,C0015625,Fanconi's anemia,T047,30575002.0,DOID:13636
169820,3188,21000468,contraindication,Humoral hypercalcemia of malignancy,C0149911,Humoral hypercalcemia of malignancy,T047,47709007.0,
161783,546,21002331,indication,Providencia Urinary Tract Infection,,,,,
145889,3135,21001373,off-label use,Otitis Externa Seborrhea,,,,,
137438,1209,21003278,contraindication,Hyperglycemia,C0020456,Hyperglycemia,T047,80394007.0,DOID:4195
134526,1059,21001686,contraindication,Deep venous thrombosis,C0149871,Deep venous thrombosis,T047,128053003.0,
137381,4496,21000723,contraindication,Hypomagnesemia,C0151723,Hypomagnesemia,T033,190855004.0,
161684,323,21000842,contraindication,Anemia,C0002871,Anemia,T047,271737000.0,DOID:2355
167994,1983,21001796,indication,Pneumococcal pneumonia,C0155862,Pneumococcal pneumonia,T047,233607000.0,
152382,832,21001478,contraindication,Pulmonary hypertension,C0020542,Pulmonary hypertension,T047,70995007.0,DOID:6432
142770,2843,21000862,indication,Vitamin K Deficiency Induced Hypoprothrombinemia,,,,,
144392,435,21000962,contraindication,Psychotic disorder,C0033975,Psychotic disorder,T048,69322001.0,
137746,546,21002326,indication,Bacterial urinary infection,C0729524,Bacterial urinary infection,T047,312124009.0,
139416,4662,21002811,indication,Osteoarthritis,C0029408,Osteoarthritis,T047,396275006.0,
140699,2809,21001501,contraindication,Aortic valve stenosis,C0003507,Aortic valve stenosis,T047,60573004.0,DOID:1712
150752,499,21000737,contraindication,Acidosis,C0001122,Acidosis,T046,51387008.0,
136040,581,21002745,off-label use,Urticaria,C0042109,Urticaria,T047,126485001.0,
133862,441,21000878,contraindication,Thrombocytopenic disorder,C0040034,Thrombocytopenic disorder,T033,302215000.0,DOID:1588
142819,4288,21013838,contraindication,Osteolysis,C0302313,Osteolysis,T033,203522001.0,
149000,4609,21001860,contraindication,Asthma,C0004096,Asthma,T047,195967001.0,DOID:2841
175815,4958,40249841,indication,High grade squamous intraepithelial neoplasia of esophagus,C5686210,High grade squamous intraepithelial neoplasia of esophagus,T191,1197288009.0,
140265,749,21001447,contraindication,Myocardial infarction,C0027051,Myocardial infarction,T047,22298006.0,DOID:5844
167028,1059,21000750,contraindication,Body fluid retention,C0268000,Body fluid retention,T046,43498006.0,
171742,1817,21007636,contraindication,Gastrointestinal perforation,C0151664,Gastrointestinal perforation,T047,51875005.0,
170069,176,21001547,indication,Life-Threatening Ventricular Tachycardia,,,,,
152817,1393,21001563,contraindication,Bradycardia,C0428977,Bradycardia,T046,48867003.0,
161593,180,21000842,contraindication,Anemia,C0002871,Anemia,T047,271737000.0,DOID:2355
147303,564,21000282,indication,Gonococcal infection of joint,C0153216,Gonococcal infection of joint,T047,44743006.0,
160135,4210,21000516,off-label use,Adenocarcinoma of pancreas,C0281361,Adenocarcinoma of pancreas,T191,700423003.0,DOID:4074
139912,2607,21013545,contraindication,Mammography abnormal,C0262365,Mammography abnormal,T033,168750009.0,
133452,2274,21001563,contraindication,Bradycardia,C0428977,Bradycardia,T046,48867003.0,
135752,1024,21003156,indication,Sinus headache,C0037195,Sinus headache,T184,4969004.0,
